"Symbol","n","MiaPACA2_EV","MiaPACA2_EV.Detection_Pval","MiaPACA2_ARHGEF10","MiaPACA2_ARHGEF10.Detection_Pval","Hs766T_shGFP","Hs766T_shGFP.Detection_Pval","Hs766T_shARHGEF10","Hs766T_shARHGEF10.Detection_Pval"
"MIR302A",1,103.3,0.84138,289.7,0.26897,330.6,0.17241,116.9,0.81034
"MIR302B",1,111.3,0.39655,247.3,0.94828,259.1,0.97931,126.3,0.44828
"MIR302C",1,145.3,0,339,0.01379,351.3,0.06897,136.9,0.2069
"MIR302E",1,105.3,0.75172,273.2,0.54138,289,0.6931,126.2,0.45517
"MIR302F",1,114.9,0.18966,293.8,0.20345,272.8,0.9069,127.7,0.38966
"MIR30A",1,126.8,0.01034,502.9,0,338.1,0.12759,133.2,0.28621
"MIR30B",1,147.1,0,780.9,0,858.2,0,145.6,0.06897
"MIR30C1",1,109.7,0.48966,256.8,0.85862,277.8,0.84138,117,0.8069
"MIR30C2",1,160.5,0,924.7,0,719.3,0,150.4,0.05172
"MIR30D",1,107.5,0.62069,271.5,0.56552,312.9,0.32759,130.5,0.32414
"MIR30E",1,97.9,0.96552,268.6,0.6069,280.3,0.82759,127,0.43448
"MIR31",1,108,0.58621,274.1,0.51034,358.2,0.04483,111.3,0.95172
"MIR32",1,110.2,0.47586,544.5,0,481.7,0.0069,146.6,0.06207
"MIR320A",1,110.1,0.48276,584.5,0,500.3,0.0069,127.7,0.38966
"MIR320B1",1,102.4,0.87586,257.1,0.85517,298.1,0.56552,137.7,0.1931
"MIR320B2",1,156.9,0,395.3,0.00345,579.8,0,131.9,0.3069
"MIR320C1",1,110.7,0.41724,308.9,0.09655,303.7,0.43448,146.2,0.06552
"MIR323",1,113.6,0.24828,287.8,0.3,345.5,0.09655,145.9,0.06552
"MIR324",1,121.4,0.04138,417.1,0,342.8,0.11034,122.2,0.58621
"MIR325",1,102.1,0.88621,263.6,0.69655,305.1,0.41724,118.1,0.75517
"MIR326",1,106.8,0.67586,281.4,0.36897,302.5,0.47586,125.7,0.47241
"MIR328",1,115.3,0.17241,255.5,0.86897,346.2,0.08276,125.3,0.47931
"MIR330",1,105,0.76552,274.2,0.51034,299.9,0.53103,120,0.66552
"MIR331",1,111.2,0.4,297.4,0.17241,418.2,0.01034,133.8,0.27586
"MIR335",1,109.1,0.52069,275.4,0.48966,288.6,0.71034,129.7,0.34483
"MIR337",1,121,0.04828,284.2,0.33448,298.5,0.55517,126,0.46207
"MIR338",1,103.1,0.85517,237.2,0.98276,298.3,0.56552,130.6,0.32414
"MIR340",1,110.1,0.47586,273.5,0.53448,307.7,0.37241,145.7,0.06897
"MIR342",1,129.8,0.00345,273.5,0.53448,303.9,0.43448,141.3,0.12069
"MIR345",1,108,0.58621,297.7,0.16897,288.1,0.71379,137.2,0.20345
"MIR346",1,108.7,0.55172,271.3,0.57241,303.2,0.45517,137.6,0.1931
"MIR34A",1,115.6,0.16897,269.5,0.6,327.8,0.19655,105.4,0.98966
"MIR34B",1,103.1,0.85517,293.4,0.2069,288.1,0.71379,122.5,0.58276
"MIR361",1,122.5,0.02414,277.3,0.45862,305.2,0.41724,130,0.33448
"MIR362",1,111.5,0.38621,265.6,0.65862,252.8,0.9931,118.7,0.72759
"MIR363",1,110.6,0.42414,299.8,0.15862,299.1,0.54483,125,0.4931
"MIR365-2",1,100.8,0.91724,276.2,0.47931,291.8,0.64483,130.3,0.32759
"MIR367",1,101.7,0.88966,288,0.29655,295.1,0.6,132.2,0.29655
"MIR369",1,119.9,0.07241,248.3,0.94138,301,0.50345,127.2,0.41379
"MIR370",1,114.2,0.22414,269.6,0.6,306,0.41034,128.6,0.36207
"MIR371",1,116.3,0.15172,267.2,0.63448,266.9,0.94138,123.4,0.55172
"MIR372",1,108.3,0.57241,237,0.98276,309.4,0.36207,115.1,0.89655
"MIR373",1,113,0.28276,257.7,0.84138,340.2,0.12069,173.7,0.0069
"MIR374A",1,112.9,0.28621,271.5,0.56897,279.8,0.83448,121,0.63103
"MIR374B",1,113.2,0.26897,302.5,0.13793,326,0.20345,125.8,0.46897
"MIR375",1,108.5,0.56897,266.4,0.65172,295.9,0.58621,114.1,0.92759
"MIR376A1",1,109.2,0.51379,275,0.50345,266.7,0.94138,137.4,0.1931
"MIR376A2",1,106.7,0.68621,292.4,0.22414,288.1,0.71379,125,0.4931
"MIR376B",1,103.4,0.83793,231.3,0.98621,314.5,0.3069,123.5,0.55172
"MIR376C",1,111.2,0.4,315.5,0.06207,305.7,0.41034,126.4,0.44828
"MIR377",1,106.5,0.68966,294.1,0.2,362.7,0.03448,136.6,0.21724
"MIR379",1,120,0.07241,283.6,0.34138,366.3,0.02759,164.4,0.01379
"MIR380",1,110.8,0.41034,266.1,0.65517,260.2,0.97241,126.9,0.43448
"MIR381",1,106.9,0.66897,264.6,0.67241,310.7,0.35172,149.2,0.05517
"MIR382",1,105.8,0.73448,274.1,0.51034,301,0.50345,139,0.16207
"MIR383",1,119.3,0.08276,282.3,0.34828,300.6,0.51034,124.6,0.5
"MIR384",1,101.6,0.8931,295.1,0.18621,289.2,0.6931,137.7,0.1931
"MIR409",1,106.1,0.71379,251.4,0.93103,293.8,0.62759,124.3,0.50345
"MIR410",1,101.2,0.9069,305.3,0.12414,310,0.35862,133.6,0.28276
"MIR411",1,109.7,0.48966,247.1,0.95172,297.7,0.56897,122.5,0.58276
"MIR412",1,108.1,0.58621,277.5,0.45862,314.5,0.3069,133.9,0.27241
"MIR421",1,105.4,0.75172,281.9,0.35517,359,0.04138,138.9,0.16552
"MIR422A",1,106.5,0.6931,295.4,0.18276,295.9,0.58621,123.9,0.52759
"MIR423",1,115.6,0.16897,804.9,0,843.9,0,131.1,0.32069
"MIR424",1,107.3,0.63103,284.9,0.33448,284.4,0.75862,126.5,0.44828
"MIR425",1,112.8,0.2931,274.4,0.50345,243.2,1,124.2,0.51034
"MIR429",1,105.6,0.74483,279.7,0.39655,287.1,0.72069,130.2,0.33103
"MIR449A",1,105.3,0.75172,264.4,0.67931,304.5,0.43103,134.4,0.26207
"MIR449B",1,109.1,0.52069,289.9,0.26552,264.7,0.95172,132.1,0.3069
"MIR449C",1,107.1,0.65517,279.6,0.40345,299.8,0.53103,134.5,0.26207
"MIR450A1",1,116.3,0.15172,309.6,0.08621,292,0.64483,117.3,0.7931
"MIR450A2",1,118.2,0.10345,259.8,0.8069,265.5,0.95172,155,0.02414
"MIR450B",1,105.8,0.73448,247.6,0.94138,308.1,0.37241,110.6,0.95862
"MIR451",1,114.6,0.21034,233.3,0.98276,322.1,0.22759,120.7,0.64138
"MIR452",1,112.6,0.3,263.9,0.68966,313.8,0.32069,138.6,0.16897
"MIR453",1,108.9,0.52759,285,0.33448,304.5,0.43103,121.9,0.60345
"MIR454",1,109,0.52414,253.1,0.91379,306.6,0.4,112.5,0.94138
"MIR455",1,98.8,0.95862,260.7,0.78966,294.1,0.61379,133.8,0.27586
"MIR483",1,114.2,0.22414,315.6,0.06207,298,0.56552,149.8,0.05517
"MIR485",1,102.6,0.87586,243.5,0.96897,296.1,0.58621,126.4,0.44828
"MIR486",1,120,0.07241,248.7,0.94138,340.2,0.12069,129.3,0.34828
"MIR487A",1,102.3,0.87931,265.5,0.66207,291.1,0.66207,138.8,0.16552
"MIR488",1,108.1,0.58621,280.9,0.37931,298.8,0.54828,116.2,0.85517
"MIR489",1,118.3,0.10345,298.9,0.16897,301.6,0.4931,124.2,0.51379
"MIR490",1,104.8,0.77931,293.4,0.2069,277.5,0.84138,146.7,0.05862
"MIR491",1,130.8,0.00345,306.3,0.11724,609.8,0,139.4,0.15517
"MIR494",1,106.6,0.68621,265.4,0.66552,321,0.24138,110.3,0.96207
"MIR495",1,110.1,0.48276,253.4,0.90345,271,0.92069,124.3,0.50345
"MIR496",1,111.8,0.36552,270,0.58621,289.6,0.68621,185.8,0.00345
"MIR497",1,108.5,0.56552,313.9,0.06552,293.2,0.63448,142.9,0.1069
"MIR498",1,108.7,0.55172,306.4,0.11724,325.4,0.21034,139.6,0.15517
"MIR499",1,112.1,0.33793,274.7,0.50345,316.7,0.28621,127.4,0.4069
"MIR503",1,117.5,0.12759,263,0.71724,406.8,0.01034,126,0.45862
"MIR505",1,117.6,0.12759,371.1,0.00345,395.8,0.01379,129.3,0.34828
"MIR508",1,126.3,0.01379,308,0.10345,343.6,0.1069,137.1,0.20345
"MIR509-2",1,108.6,0.56207,248.2,0.94138,294.4,0.6069,124.2,0.5069
"MIR509-3",1,105.9,0.72759,265.9,0.65862,304,0.43103,126,0.46552
"MIR510",1,99.8,0.93793,260.4,0.80345,279,0.83793,115.2,0.8931
"MIR512-2",1,110.4,0.45172,260.1,0.8069,306.3,0.4,100.4,0.9931
"MIR513A2",1,106.4,0.69655,285.7,0.32069,315.7,0.3,129.1,0.34828
"MIR514-2",1,109.5,0.49655,280.6,0.37931,338.3,0.12759,125.1,0.48276
"MIR515-2",1,107.3,0.63103,297.8,0.16897,284,0.76552,127.5,0.40345
"MIR517B",1,102.3,0.88276,262.7,0.72759,298.9,0.54828,127.7,0.3931
"MIR519D",1,116.3,0.15172,258.9,0.83103,330.8,0.16897,117.5,0.77931
"MIR519E",1,112.6,0.29655,275,0.50345,303.1,0.46207,122.3,0.58621
"MIR520H",1,96.4,0.97931,258.9,0.83103,304.1,0.43103,134.1,0.27241
"MIR524",1,105.4,0.75172,256.9,0.85862,270.1,0.92069,123.8,0.53103
"MIR532",1,108.9,0.52759,250.4,0.93103,301.5,0.4931,133.7,0.27931
"MIR539",1,109,0.52759,264.5,0.67241,336.8,0.13448,115.3,0.88966
"MIR541",1,105.2,0.75517,269.1,0.6069,297.1,0.57241,107.8,0.98276
"MIR542",1,113.9,0.23103,353.6,0.0069,346.8,0.08276,131,0.32414
"MIR544",1,110.8,0.41034,260.2,0.80345,270.4,0.92069,116.6,0.81724
"MIR545",1,126.3,0.01379,495.2,0,627.9,0,124.9,0.4931
"MIR548A1",1,115.7,0.16207,290,0.26552,320.3,0.25172,111.6,0.94828
"MIR548A2",1,104.7,0.77931,265.2,0.66552,273.7,0.89655,135.5,0.23103
"MIR548A3",1,103.9,0.80345,265.4,0.66552,337.4,0.12759,129.9,0.33448
"MIR548B",1,113.2,0.26897,257.1,0.85517,303.8,0.43448,115.8,0.87586
"MIR548C",1,104,0.8,256.5,0.86207,265.8,0.95172,118.5,0.73103
"MIR548E",1,106.3,0.70345,281,0.37931,280.8,0.81379,118,0.75517
"MIR548F1",1,119,0.08621,253.5,0.9,292.2,0.64138,135,0.25172
"MIR548F2",1,110.2,0.47241,292,0.23448,281.9,0.78621,127.7,0.38966
"MIR548F4",1,102.2,0.88621,300.5,0.14483,291.3,0.64828,125.8,0.46897
"MIR548G",1,114,0.23103,279.6,0.4,266.5,0.94138,122.9,0.56552
"MIR548H1",1,103.1,0.85517,286.8,0.31034,351.2,0.06897,135.8,0.22759
"MIR548H3",1,111,0.40345,275.9,0.48276,271.6,0.92069,131.3,0.31724
"MIR548H4",1,101.6,0.8931,310.9,0.07931,257.4,0.98621,113.9,0.92759
"MIR548I1",1,129.2,0.00345,305,0.12414,374.5,0.02414,137.7,0.1931
"MIR548I2",1,110.4,0.44828,275.7,0.48276,291.5,0.64828,120.9,0.63793
"MIR548I4",1,116.7,0.15172,271.6,0.56207,288.3,0.71379,124.8,0.49655
"MIR548J",1,118.4,0.10345,284.1,0.34138,234.9,1,116.1,0.86207
"MIR548K",1,104.3,0.7931,248.5,0.94138,272.7,0.91379,109,0.97241
"MIR548L",1,178.9,0,446.8,0,907.8,0,184.6,0.00345
"MIR548M",1,106.8,0.67586,266.1,0.65517,302.7,0.46897,169.9,0.01034
"MIR548N",1,104.5,0.78276,276.5,0.47931,320,0.25172,139.6,0.15517
"MIR548O",1,115.1,0.17931,285.8,0.32069,327.9,0.19655,119.8,0.67241
"MIR548P",1,116.1,0.15517,293.1,0.21724,300.4,0.51724,105.1,0.98966
"MIR548Q",1,113.6,0.24828,276.5,0.47931,303.1,0.45862,132.3,0.29655
"MIR549",1,102.9,0.86897,261.8,0.75862,346.4,0.08276,127.2,0.41724
"MIR550-2",1,111.1,0.4,275.4,0.4931,301.6,0.4931,129.3,0.34828
"MIR551A",1,104.2,0.7931,258.5,0.83448,302.9,0.46552,112.3,0.94138
"MIR551B",1,116.1,0.15517,331.7,0.01724,303.7,0.43448,124.5,0.5
"MIR552",1,106.7,0.68621,266.1,0.65517,251.2,0.99655,129.6,0.34828
"MIR554",1,329.4,0,539.9,0,865.2,0,157.5,0.01724
"MIR555",1,106,0.72759,322,0.02069,412.6,0.01034,156.9,0.01724
"MIR556",1,103.8,0.81034,270.7,0.57931,272.7,0.91379,133.4,0.28276
"MIR557",1,120.6,0.05172,301.3,0.14138,352.1,0.06207,132.5,0.2931
"MIR558",1,109.3,0.51034,396.3,0.00345,418.6,0.01034,130.1,0.33448
"MIR559",1,116.5,0.15172,243.3,0.96897,284.6,0.75862,125.9,0.46552
"MIR561",1,107.5,0.62759,282.2,0.34828,313.1,0.32759,145.2,0.07586
"MIR562",1,118.8,0.0931,285,0.33448,286.7,0.72069,118.6,0.72759
"MIR563",1,123.4,0.02414,376.4,0.00345,313.6,0.32414,118.8,0.71379
"MIR564",1,123.3,0.02414,916.4,0,1656.9,0,190.5,0.00345
"MIR567",1,138.9,0,446.4,0,515,0.0069,137.5,0.1931
"MIR569",1,119.4,0.08276,284.7,0.33448,295.9,0.58621,121.1,0.62759
"MIR570",1,112.9,0.28966,297.1,0.17241,334.7,0.14483,129.1,0.34828
"MIR571",1,132.6,0,312.5,0.06897,445.8,0.01034,151.3,0.04138
"MIR572",1,106.9,0.66897,295.4,0.18276,296.5,0.57931,113.1,0.93448
"MIR573",1,145.9,0,1415,0,492.7,0.0069,146,0.06552
"MIR575",1,110.7,0.42069,301.2,0.14138,321.4,0.24138,119.9,0.66897
"MIR576",1,112.2,0.32414,346.3,0.0069,359.8,0.04138,134.5,0.26207
"MIR577",1,119.9,0.07241,286,0.31724,276.7,0.84828,142.8,0.1069
"MIR578",1,109.4,0.50345,238.2,0.97931,304.2,0.43103,110.3,0.96207
"MIR579",1,112.8,0.2931,264.7,0.66897,319.5,0.25172,117.6,0.77586
"MIR580",1,111.4,0.38621,261.9,0.75517,280.2,0.82759,126.7,0.43793
"MIR581",1,108.6,0.56207,276.3,0.47931,315.4,0.3,133.8,0.27241
"MIR582",1,119.2,0.08276,236.2,0.98276,266.6,0.94138,124.4,0.50345
"MIR583",1,100.8,0.91724,272.2,0.55172,334.7,0.14483,157,0.01724
"MIR584",1,111.1,0.4,644.5,0,554.5,0.00345,129.5,0.34828
"MIR585",1,117,0.14828,262.8,0.72759,274.7,0.87931,128.7,0.35862
"MIR586",1,111.8,0.36552,273.8,0.52759,309,0.36207,129.6,0.34828
"MIR587",1,102.4,0.87931,266.8,0.63793,293.9,0.62414,132.7,0.28966
"MIR588",1,111.7,0.36897,271.3,0.57241,283.7,0.77586,124,0.51724
"MIR589",1,99.1,0.95862,278.1,0.44483,324,0.21379,114.8,0.91379
"MIR590",1,146.6,0,1525.1,0,1260,0,141.6,0.12069
"MIR591",1,118.7,0.1,334.1,0.01379,379.5,0.01724,124.5,0.50345
"MIR592",1,108.1,0.58621,283,0.34138,279.4,0.83793,125.2,0.48276
"MIR593",1,124.4,0.02069,319.7,0.04138,331.6,0.16552,137.6,0.1931
"MIR595",1,109.7,0.48966,294.2,0.1931,315.1,0.3069,120.4,0.64483
"MIR596",1,111.2,0.4,301.9,0.14138,310.5,0.35517,104.5,0.98966
"MIR597",1,118.2,0.1069,320.1,0.03448,372.7,0.02414,107,0.98621
"MIR598",1,114.2,0.22759,263.6,0.69655,365.9,0.02759,155.5,0.02414
"MIR599",1,116.2,0.15172,233,0.98276,277.2,0.84483,121.5,0.62759
"MIR601",1,115.7,0.16207,377.7,0.00345,404,0.01034,131.2,0.32069
"MIR602",1,107.4,0.62759,263.9,0.68966,289.5,0.68621,117.1,0.8069
"MIR603",1,110.4,0.45172,231.2,0.98621,312,0.33793,136,0.22759
"MIR604",1,167.9,0,568.3,0,686.6,0,167.7,0.01379
"MIR605",1,114.1,0.22759,248,0.94138,287.5,0.71379,120.8,0.63793
"MIR606",1,121.1,0.04828,251.6,0.93103,316.8,0.27931,144,0.0931
"MIR607",1,104.8,0.77931,301.4,0.14138,297.9,0.56552,125,0.4931
"MIR608",1,111.1,0.4,317.4,0.05172,291.9,0.64483,126.4,0.44828
"MIR609",1,125.2,0.01724,260.9,0.78276,321.2,0.24138,128.5,0.36207
"MIR610",1,109.7,0.48621,239.4,0.97586,285.7,0.74828,129.4,0.34828
"MIR611",1,115.1,0.17931,385.1,0.00345,760.9,0,125.6,0.47241
"MIR612",1,252.9,0,1235.4,0,2696.1,0,238.4,0
"MIR613",1,103.1,0.85517,334.3,0.01379,307,0.3931,133.3,0.28621
"MIR614",1,1694.8,0,13568.7,0,11846.2,0,1731.7,0
"MIR617",1,107.9,0.5931,289.1,0.27241,284,0.76552,163.5,0.01379
"MIR618",1,107.3,0.63448,266.4,0.65172,285.1,0.75172,138.2,0.17586
"MIR620",1,110.9,0.41034,252.9,0.91724,291.3,0.64828,135.4,0.24483
"MIR623",1,113.1,0.27586,282.6,0.34483,368.6,0.02414,124.3,0.5069
"MIR624",1,105.3,0.75172,269.9,0.58621,304.2,0.43103,134.5,0.26207
"MIR625",1,109.3,0.51379,252.9,0.91724,265,0.95172,128.7,0.35862
"MIR626",1,129.1,0.00345,287.5,0.3,369.5,0.02414,138.7,0.16897
"MIR627",1,108.8,0.53448,278.8,0.41724,292.3,0.64138,128.9,0.35862
"MIR629",1,111.2,0.4,301.7,0.14138,295.5,0.5931,131.3,0.31724
"MIR630",1,137,0,1914.8,0,2376.8,0,136.3,0.22069
"MIR631",1,115,0.18621,321.8,0.02069,320.7,0.24138,134,0.27241
"MIR632",1,107.3,0.63448,810,0,602.6,0,138,0.18276
"MIR633",1,97.5,0.96897,288.7,0.28276,300.1,0.53103,128.6,0.35862
"MIR634",1,111.7,0.36552,297,0.17241,392,0.01379,137.1,0.20345
"MIR635",1,88,1,355.6,0.00345,470.4,0.01034,114.9,0.9
"MIR636",1,129.3,0.00345,609.5,0,390.8,0.01379,119.9,0.66897
"MIR637",1,112.8,0.2931,580.4,0,576.5,0,129,0.35517
"MIR638",1,107.1,0.65172,280.2,0.38966,343.2,0.1069,134.3,0.26552
"MIR640",1,108.8,0.53448,352.2,0.0069,341.3,0.11724,120,0.66552
"MIR641",1,111,0.40345,278,0.44828,371.3,0.02414,120.1,0.65862
"MIR643",1,115.4,0.17241,293.2,0.21034,333.4,0.15172,128.3,0.36897
"MIR644",1,146.4,0,618.9,0,1220.3,0,146.5,0.06552
"MIR645",1,115.7,0.16897,328.3,0.01724,353.1,0.05517,130.5,0.32414
"MIR646",1,116.4,0.15172,283.3,0.34138,363.7,0.03448,185.6,0.00345
"MIR647",1,134.6,0,309,0.0931,966.6,0,176.2,0.00345
"MIR648",1,105.4,0.75172,292.4,0.22414,298.6,0.55517,108.2,0.97931
"MIR649",1,108.8,0.53793,305,0.12414,317.5,0.27931,126.7,0.44138
"MIR651",1,110.6,0.43793,268.3,0.61034,339.9,0.12069,110.7,0.95862
"MIR653",1,105.6,0.74483,280.6,0.38276,348.5,0.07586,113.6,0.93103
"MIR654",1,105.9,0.73103,280.1,0.3931,313.8,0.32069,125.6,0.47241
"MIR655",1,98.1,0.96552,256.1,0.86552,263.6,0.95172,131,0.32414
"MIR656",1,123.4,0.02414,248.1,0.94138,274.6,0.87931,121.5,0.62759
"MIR657",1,105.9,0.73448,338.6,0.01379,346.3,0.08276,151.3,0.04138
"MIR658",1,176,0,1408.1,0,2693.8,0,326.2,0
"MIR659",1,99.9,0.93793,265.2,0.66552,273.9,0.89655,128.5,0.36207
"MIR660",1,108.3,0.57241,268,0.61379,328.8,0.18966,116.4,0.82414
"MIR663B",1,122.5,0.02414,295,0.18966,294,0.61379,129.2,0.34828
"MIR665",1,115.2,0.17931,273.9,0.52069,294.3,0.61034,138.1,0.17931
"MIR668",1,111.8,0.36552,274.8,0.50345,298.4,0.55517,120.1,0.65517
"MIR670",1,102.6,0.87241,231,0.98621,312.7,0.32759,111.4,0.95172
"MIR7-1",1,101.3,0.90345,325.4,0.01724,332.1,0.15862,125,0.4931
"MIR7-3",1,102,0.88621,257.2,0.85517,295,0.6,127.6,0.39655
"MIR708",1,109.9,0.48621,291.2,0.25517,358,0.04483,130.3,0.33103
"MIR718",1,104.4,0.78621,280.6,0.38276,311.1,0.34138,134.1,0.27241
"MIR720",1,118.4,0.10345,286.8,0.31034,256.9,0.98621,125.4,0.47931
"MIR744",1,130.1,0.00345,387,0.00345,337.9,0.12759,143.4,0.09655
"MIR758",1,109.1,0.51379,289.8,0.26897,290,0.67586,145.1,0.07586
"MIR759",1,97.3,0.96897,275.9,0.48276,301.1,0.5,145.6,0.06897
"MIR760",1,117.5,0.12759,527.9,0,400.5,0.01034,123.5,0.55172
"MIR761",1,133.3,0,342.1,0.01379,449.8,0.01034,160.1,0.01724
"MIR764",1,106.1,0.71724,280.5,0.38276,316.1,0.28966,139.1,0.15862
"MIR765",1,116.6,0.15172,311,0.07586,442.3,0.01034,119.6,0.67931
"MIR766",1,112.7,0.29655,304.6,0.12414,318.9,0.26207,142.2,0.11379
"MIR767",1,104.6,0.78276,269.7,0.6,281.7,0.78621,140.9,0.12759
"MIR769",1,101,0.9069,256.9,0.85862,266.4,0.94138,130.9,0.32414
"MIR770",1,108.3,0.58276,293.5,0.20345,268.6,0.93103,113.2,0.93448
"MIR802",1,105.4,0.75172,273.2,0.54138,256.3,0.98621,108.8,0.97241
"MIR873",1,101.9,0.88966,254.8,0.87241,284.4,0.76207,120.9,0.63793
"MIR874",1,102.6,0.87241,278.1,0.44828,334.7,0.14483,123.5,0.55172
"MIR875",1,97.4,0.96897,297,0.17241,307.4,0.37931,117.3,0.7931
"MIR877",1,122.7,0.02414,424.5,0,419.1,0.01034,145.3,0.07586
"MIR885",1,110.8,0.41034,270.9,0.57241,329,0.18966,117.6,0.77586
"MIR886",1,3933.4,0,21726.1,0,305.3,0.41379,118.8,0.71724
"MIR887",1,104.4,0.78621,274.4,0.50345,310.2,0.35517,115.3,0.88966
"MIR888",1,108.5,0.56552,275.7,0.48276,317.9,0.26897,127.7,0.3931
"MIR889",1,117.3,0.13793,263.5,0.69655,319,0.26207,145.5,0.06897
"MIR890",1,105.9,0.73103,329.4,0.01724,285.8,0.74828,108.1,0.97931
"MIR891A",1,104.5,0.78276,265.6,0.65862,292.1,0.64138,117.1,0.80345
"MIR891B",1,107.9,0.59655,259.5,0.81379,304.6,0.43103,114.2,0.92759
"MIR892A",1,119,0.08621,297.9,0.16897,301.2,0.5,126,0.46552
"MIR892B",1,116.5,0.15172,270.7,0.57931,267.5,0.93448,153.7,0.03103
"MIR9-1",1,98.9,0.95862,358.8,0.00345,310.8,0.34828,127.8,0.38621
"MIR9-3",1,111,0.40345,277.3,0.45862,266.2,0.94828,120.2,0.65172
"MIR920",1,109.2,0.51379,314.5,0.06552,272.1,0.91724,118.1,0.75517
"MIR921",1,115.9,0.15862,308.5,0.1,369.1,0.02414,114.8,0.91034
"MIR924",1,121.2,0.04483,298.5,0.16897,332.7,0.15172,126.4,0.44828
"MIR92A2",1,107,0.66207,250,0.93448,253.1,0.9931,121.4,0.62759
"MIR92B",1,116,0.15862,566.1,0,599.4,0,129.2,0.34828
"MIR93",1,131.2,0.00345,994.9,0,448.9,0.01034,117.8,0.76897
"MIR933",1,156.5,0,725.1,0,785.1,0,157.1,0.01724
"MIR934",1,108.5,0.56552,266.4,0.65172,286.2,0.73793,123.7,0.53793
"MIR937",1,150.4,0,493.2,0,393.3,0.01379,143,0.1069
"MIR938",1,152.8,0,451.3,0,333,0.15172,123.9,0.52759
"MIR939",1,120.8,0.04828,358.5,0.00345,427.7,0.01034,129,0.35517
"MIR941-2",1,114.7,0.19655,289.8,0.26552,312.6,0.32759,135.4,0.24483
"MIR942",1,103.7,0.81724,276.8,0.46897,291.1,0.65862,126.8,0.43448
"MIR943",1,111.8,0.36552,257.2,0.85517,303.7,0.43448,139.6,0.15517
"MIR944",1,106.8,0.67931,268.8,0.6069,278.6,0.84138,126.4,0.44828
"MIR96",1,122.6,0.02414,254.5,0.87931,293.1,0.63793,146,0.06552
"MIR98",1,126.3,0.01379,397.8,0.00345,567.4,0.00345,134.3,0.26552
"MIR99A",1,100.6,0.92759,277,0.46897,317.9,0.26897,129.5,0.34828
"MIR99B",1,110.8,0.41034,285.5,0.32759,303.5,0.44138,133.5,0.28276
"MIRLET7A1",1,120.4,0.06207,588.2,0,512.1,0.0069,135.4,0.24483
"MIRLET7A2",1,102.6,0.87241,243.1,0.96897,441.3,0.01034,137.7,0.1931
"MIRLET7C",1,114.1,0.23103,312,0.07241,353.6,0.05172,133.6,0.28276
"MIRLET7D",1,205.7,0,1397.8,0,1514.6,0,295.2,0
"MIRLET7E",1,113.6,0.24828,323.8,0.02069,436.3,0.01034,124.2,0.51379
"MIRLET7F1",1,119.8,0.07586,440.7,0,660.8,0,156.3,0.01724
"MIRLET7F2",1,108.4,0.57241,260.5,0.79655,316.9,0.27931,112,0.94138
"MIRLET7G",1,110.1,0.48276,319.2,0.04828,297.3,0.57241,129,0.35517
"MIRLET7I",1,120.3,0.06552,377.8,0.00345,345.9,0.09655,114.9,0.89655
"MIS12",1,132.8,0,1250.3,0,1183.3,0,174.1,0.00345
"MIST",1,110.2,0.46897,295.7,0.17931,274.8,0.87931,150.3,0.05172
"MITD1",1,1061.8,0,18547.3,0,19366.5,0,1493.8,0
"MITF",3,113.233333333333,0.516093333333333,982.8,0.156323333333333,3430.46666666667,0.12299,160.766666666667,0.164366666666667
"MIXL1",1,109.6,0.49655,281.5,0.36552,382.3,0.01724,124.4,0.50345
"MKI67",1,353,0,10754.3,0,10675.6,0,234.6,0
"MKI67IP",1,618,0,7996.1,0,7228.1,0,555.1,0
"MKKS",3,1086.53333333333,0,11081.8666666667,0,13592.7333333333,0,2406.6,0.00115
"MKL1",1,161.8,0,823,0,2864.2,0,580.5,0
"MKL2",1,145,0,2238.6,0,2725.3,0,175.1,0.00345
"MKLN1",1,3438.9,0,21153.2,0,18072.6,0,2420.8,0
"MKNK1",2,563.8,0.115515,7894.1,0,10451.45,0,1020.65,0
"MKNK2",2,314.1,0,5081.2,0,3836.8,0,429,0
"MKRN1",1,3708.5,0,17747.2,0,17161.5,0,2972.5,0
"MKRN2",1,2629.2,0,11145.8,0,12602.8,0,3837.5,0
"MKRN3",2,114.4,0.210345,282.15,0.36207,325.7,0.213795,138.35,0.18793
"MKS1",1,107.1,0.64483,310.5,0.08621,325.9,0.20345,142.1,0.11379
"MKX",1,110.4,0.45172,251.8,0.92759,971,0,143.3,0.1
"MLANA",1,103.3,0.84828,288.6,0.28276,298.2,0.56552,128.8,0.35862
"MLC1",4,108.8,0.5362075,272.475,0.57069,579.75,0.03793,256.175,0.2232775
"MLEC",2,3751.25,0,20694.5,0,19948.6,0,4745.7,0
"MLF1",1,875.7,0,7053.7,0,5144.3,0,364.6,0
"MLF1IP",1,747,0,12344.7,0,2951.1,0,239.5,0
"MLF2",1,10539.9,0,29018.1,0,24369,0,9652.4,0
"MLH1",1,1264,0,10436.7,0,17265.5,0,3820.8,0
"MLH3",2,164.9,0,1534.7,0,1503.55,0,197.8,0.006895
"MLKL",2,404,0,5360.05,0,14385.95,0,2772,0
"MLL",1,608.6,0,12511,0,17030.4,0,767.3,0
"MLL2",1,206.4,0,2777.1,0,3562.9,0,323,0
"MLL3",5,595.22,0,7489.62,0,6422.5,0,405.1,0
