ID_REF	MiaPACA2_EV	MiaPACA2_EV.Detection_Pval	MiaPACA2_ARHGEF10	MiaPACA2_ARHGEF10.Detection_Pval	Hs766T_shGFP	Hs766T_shGFP.Detection_Pval	Hs766T_shARHGEF10	Hs766T_shARHGEF10.Detection_Pval	
ILMN_2411116	247.3	0	2747.9	0	3081.3	0	226.4	0	
ILMN_1736546	121.3	0.04138	724.6	0	1116.8	0	133.1	0.28621	
ILMN_3251686	696.3	0	3572.6	0	3496.8	0	821.6	0	
ILMN_2164522	139.2	0	3107	0	747.9	0	133.9	0.27241	
ILMN_3236472	111.3	0.39655	274.6	0.50345	308.7	0.36207	146.6	0.06207	
ILMN_3242011	895.1	0	13353.8	0	12211.9	0	711.9	0	
ILMN_3235912	252.6	0	4201.7	0	4919.8	0	354.1	0	
ILMN_1742787	112.4	0.31724	275.6	0.48621	312.8	0.32759	134.9	0.25517	
ILMN_2400935	343.7	0	3089.4	0	8822.4	0	241.6	0	
ILMN_3308315	108.4	0.57241	285.1	0.33448	294.8	0.60345	133	0.28966	
ILMN_1687625	117.6	0.12759	288.4	0.28966	362.1	0.03448	127.2	0.41724	
ILMN_1783621	140.1	0	371.6	0.00345	10269.1	0	5943.9	0	
ILMN_1730670	129	0.00345	1001.3	0	5477.8	0	429.7	0	
ILMN_1680494	114.3	0.22414	299	0.16897	352.5	0.05862	132.6	0.2931	
ILMN_3310950	112.9	0.28966	254.5	0.87931	272.7	0.91379	126.1	0.45517	
ILMN_1669700	149.7	0	851.6	0	1305.9	0	184.1	0.00345	
ILMN_1742993	109.2	0.51379	355	0.00345	393.6	0.01379	123.6	0.54138	
ILMN_1701655	550.3	0	6278.3	0	8282.4	0	1401.9	0	
ILMN_2391141	546.3	0	4546.2	0	4889.1	0	524.2	0	
ILMN_2251225	113.3	0.26897	420.2	0	718	0	135.2	0.24828	
ILMN_1790472	1189.5	0	11689.8	0	20614	0	6612.8	0	
ILMN_2091100	140.5	0	1053.7	0	390.6	0.01379	132.3	0.29655	
ILMN_1748738	118.7	0.1	410.8	0.00345	318.5	0.26552	136.9	0.2069	
ILMN_1756093	148.8	0	1157.4	0	2299.1	0	214.6	0	
ILMN_2269092	107.9	0.59655	258.4	0.83448	294.8	0.60345	128	0.37241	
ILMN_3307796	602.9	0	4827.4	0	12078.7	0	3735.4	0	
ILMN_1731358	455.5	0	3369.2	0	16349.3	0	2835.8	0	
ILMN_1709809	1045.8	0	20526.6	0	25010.9	0	2388.9	0	
ILMN_1735798	161.8	0	4260.1	0	4188.5	0	221	0	
ILMN_1805737	5147.7	0	20044.6	0	29100.6	0	15678.7	0	
ILMN_1722788	111.5	0.38621	258.9	0.83103	303.9	0.43448	122.7	0.57586	
ILMN_3242063	116.2	0.15172	322.5	0.02069	324.3	0.21034	126.5	0.44828	
ILMN_3249172	109.8	0.48621	294.7	0.18966	302.2	0.47931	121.7	0.62414	
ILMN_1806721	122.9	0.02414	328.2	0.01724	351.4	0.06897	132.3	0.29655	
ILMN_1746171	3270.5	0	9068.5	0	9556	0	2739.9	0	
ILMN_2367707	630.5	0	7971.1	0	5285.8	0	729.4	0	
ILMN_1719934	112.6	0.29655	264	0.68966	282.3	0.78276	111.9	0.94138	
ILMN_1755120	985.6	0	10162.8	0	10082.3	0	1225.3	0	
ILMN_1718898	158	0	264.6	0.67241	1303.1	0	164.3	0.01379	
ILMN_2334693	339.6	0	9665.3	0	12755.8	0	2014	0	
ILMN_2105308	7869.7	0	34193.2	0	44204.8	0	18439.6	0	
ILMN_1687284	118.3	0.10345	526.2	0	462.6	0.01034	147.7	0.05862	
ILMN_1800654	1459.9	0	10109.1	0	4731.8	0	471.7	0	
ILMN_1690473	142.9	0	2378.4	0	5141.2	0	286.2	0	
ILMN_1807439	11316.1	0	25496.7	0	30807.4	0	23370	0	
ILMN_2270802	105.9	0.73103	295.3	0.18276	318.5	0.26552	114.5	0.92069	
ILMN_2205882	175	0	332.4	0.01724	1676.6	0	195.6	0.00345	
ILMN_1690982	11186.6	0	42622	0	44038.6	0	19566.2	0	
ILMN_1681741	176.1	0	1268.2	0	1335.2	0	176	0.00345	
ILMN_1788810	143.3	0	4478.3	0	5949.5	0	177.1	0.00345	
ILMN_1673605	100	0.93103	270.3	0.58621	360.4	0.03793	153.2	0.03793	
ILMN_2389582	6513.8	0	23581.2	0	22324.6	0	10469.3	0	
ILMN_1671728	93.3	0.9931	283.9	0.34138	315.1	0.3069	143.5	0.0931	
ILMN_1804938	162.3	0	2755.5	0	5649.1	0	399	0	
ILMN_1741096	9367.1	0	19959.3	0	20374	0	9148	0	
ILMN_1670959	221.6	0	312	0.07241	1363.1	0	166.5	0.01379	
ILMN_3309179	114.1	0.23103	312	0.07241	353.6	0.05172	133.6	0.28276	
ILMN_1693853	122	0.03103	1959	0	1256.6	0	128.9	0.35862	
ILMN_1753129	103.4	0.83103	262.5	0.73448	379.3	0.01724	120.2	0.65517	
ILMN_2381468	108.2	0.58621	287.1	0.30345	299.8	0.53103	127.7	0.3931	
ILMN_3192791	187.7	0	8325.4	0	7997.3	0	203.8	0.00345	
ILMN_3249608	457.4	0	8741.9	0	8190.6	0	532.5	0	
ILMN_1704154	391	0	1062.3	0	15575.2	0	1206	0	
ILMN_2401033	184.1	0	4758	0	5154.7	0	252.1	0	
ILMN_3308570	116.6	0.15172	311	0.07586	442.3	0.01034	119.6	0.67931	
ILMN_1666409	12865	0	29533.6	0	30483.6	0	17704.4	0	
ILMN_1758129	105.5	0.74828	264	0.68966	267.1	0.93793	132.9	0.28966	
ILMN_1663444	135.2	0	1031.6	0	1647.8	0	181.9	0.00345	
ILMN_2082314	1707.5	0	9859.5	0	18325.1	0	4868.8	0	
ILMN_1702684	127.9	0.0069	352.2	0.0069	359.7	0.04138	119.9	0.66897	
ILMN_1754929	96.1	0.98621	269.6	0.6	263.5	0.95517	123.8	0.53103	
ILMN_1661695	191.6	0	366.6	0.00345	1143.8	0	216.4	0	
ILMN_3245756	127.8	0.0069	516.1	0	520.3	0.0069	129.5	0.34828	
ILMN_1652037	112.1	0.34483	270.2	0.58621	278.7	0.84138	117.1	0.8069	
ILMN_1792256	636.6	0	5059.1	0	3113.5	0	659.9	0	
ILMN_1777725	988.4	0	8934.7	0	16626.1	0	3611	0	
ILMN_2134801	98.2	0.96552	292.1	0.23448	691.4	0	131.3	0.31724	
ILMN_2385173	508.1	0	5411.5	0	4207.4	0	675.4	0	
ILMN_1731233	158.8	0	265.8	0.65862	294.2	0.61034	130	0.33448	
ILMN_1798581	122	0.03103	2102.1	0	3045.7	0	142.5	0.1069	
ILMN_1714274	1323.6	0	9476.4	0	3809.6	0	678.9	0	
ILMN_2363988	118.3	0.10345	322	0.02069	334.6	0.14483	126.2	0.45517	
ILMN_2048591	131.8	0	309.8	0.08621	397.2	0.01379	127.8	0.38621	
ILMN_1656321	229.5	0	997.6	0	2169.3	0	587.5	0	
ILMN_1806198	103.6	0.82069	276.9	0.46897	1048.8	0	130.9	0.32414	
ILMN_3308733	107	0.66207	250	0.93448	253.1	0.9931	121.4	0.62759	
ILMN_1677564	111.6	0.37931	275.3	0.5	309	0.36207	115.8	0.87586	
ILMN_1673177	144.3	0	1961.7	0	348.7	0.07586	139.3	0.15517	
ILMN_1769013	121.1	0.04828	1083.1	0	492.5	0.0069	136.2	0.22414	
ILMN_1725529	116.6	0.15172	504.3	0	1201.7	0	191.5	0.00345	
ILMN_1782403	687.2	0	9558.9	0	9592.9	0	523.2	0	
ILMN_1695002	134.9	0	483.1	0	568.1	0.00345	146.5	0.06552	
ILMN_1653324	107.5	0.62069	294.4	0.1931	290	0.67586	130.1	0.33448	
ILMN_3245554	120.7	0.04828	399.2	0.00345	461.7	0.01034	138.4	0.17241	
ILMN_1750912	114.9	0.18621	291.9	0.24138	425	0.01034	124.5	0.5	
ILMN_2096654	1225.4	0	13040.6	0	16233.2	0	5201.6	0	
ILMN_1775937	3334.6	0	21381	0	23946	0	6445.6	0	
ILMN_1684183	167.4	0	3065.4	0	7478.1	0	406.4	0	
ILMN_1660179	359.3	0	5208.2	0	5215.7	0	461	0	
ILMN_1691076	111.6	0.38621	318.1	0.04828	401.6	0.01034	144.7	0.08276	
ILMN_1709253	111.5	0.38621	265.7	0.65862	302	0.48621	127.2	0.41724	
ILMN_1793743	2157.1	0	12582.3	0	13737.3	0	3157.4	0	
ILMN_2209748	1226.5	0	11737.5	0	18618.1	0	5525.5	0	
ILMN_1673222	926.3	0	4641.3	0	6960.3	0	1738.8	0	
ILMN_1676663	107.9	0.59655	271.8	0.55862	15768.1	0	2442.9	0	
ILMN_1729409	120.1	0.06897	319.2	0.04828	372.7	0.02414	151.4	0.04138	
ILMN_2301677	169.5	0	2234.7	0	345.4	0.09655	135	0.25517	
ILMN_3309138	101.4	0.89655	249.9	0.93448	331.7	0.16552	121.9	0.60345	
ILMN_3310236	109.6	0.49655	270.2	0.58621	279.7	0.83793	140	0.14483	
ILMN_1775997	111.6	0.38276	267	0.63448	421.4	0.01034	133.5	0.28276	
ILMN_2337241	4792.4	0	33455.6	0	32628.3	0	5167.9	0	
ILMN_2409395	2805.4	0	11608.1	0	8695.5	0	2202.9	0	
ILMN_2293529	110	0.48621	287.9	0.29655	337.9	0.12759	114.8	0.91034	
ILMN_3165441	103.5	0.83103	252.2	0.92414	259.1	0.97931	133.3	0.28621	
ILMN_2227195	111.6	0.37931	266.4	0.65172	398.7	0.01034	110.1	0.96552	
ILMN_1791889	106.7	0.68276	247.5	0.94483	293.2	0.63793	126.3	0.45172	
ILMN_2302716	5654.7	0	19629.6	0	22540.4	0	8315.5	0	
ILMN_1720799	1564.6	0	10282	0	7182.1	0	1905.5	0	
ILMN_2153787	114.1	0.23103	304.4	0.12414	268.5	0.93103	136	0.22759	
ILMN_1664748	102	0.88621	308.6	0.1	281.8	0.78621	111	0.95172	
ILMN_2123478	111.9	0.36207	252.7	0.91724	314.7	0.3069	117	0.81034	
ILMN_1740960	323.6	0	3945.1	0	3443.4	0	1339.2	0	
ILMN_1805225	1693.2	0	19809.2	0	14373.6	0	2407.5	0	
ILMN_1759676	117.8	0.11379	242.8	0.96897	506.9	0.0069	139.2	0.15862	
ILMN_1712305	2301.9	0	14805.5	0	12789.3	0	2946.4	0	
ILMN_2176931	138.4	0	2248.2	0	4970.6	0	317.1	0	
ILMN_1663716	102.4	0.87586	293.7	0.20345	290	0.67586	130.2	0.33103	
ILMN_1715390	106.9	0.66897	273	0.54138	296.4	0.58276	147.6	0.05862	
ILMN_1694174	166.7	0	520.1	0	1337	0	289.6	0	
ILMN_1753207	141	0	1187.9	0	1234	0	144.1	0.08621	
ILMN_2133360	20727.4	0	30005.3	0	28753.1	0	23902.7	0	
ILMN_1785486	111.3	0.38966	295.6	0.17931	1117.7	0	228	0	
ILMN_1755822	524.4	0	5121.3	0	4632	0	363.7	0	
ILMN_1778977	406.5	0	303.4	0.13103	307.7	0.37241	143.8	0.0931	
ILMN_1775686	118.1	0.11034	320.1	0.03448	311.8	0.33793	131.1	0.32069	
ILMN_1712608	146.1	0	6719.9	0	1881.3	0	129.8	0.34138	
ILMN_1657381	112.7	0.2931	305	0.12414	368.1	0.02414	135.9	0.22759	
ILMN_1722781	3288.1	0	26630.9	0	1760.5	0	166.1	0.01379	
ILMN_3187771	496	0	8063.8	0	6451.7	0	721.5	0	
ILMN_1713884	425.3	0	6872.1	0	10813.5	0	1352.5	0	
ILMN_3251383	889	0	5118.6	0	798.8	0	159.3	0.01724	
ILMN_2330310	119.9	0.07241	290.1	0.26207	337.9	0.12759	129.4	0.34828	
ILMN_1745529	109.7	0.48966	299	0.16897	349.6	0.07241	136.7	0.21724	
ILMN_1745607	6296.6	0	369.1	0.00345	1759.5	0	2190.3	0	
ILMN_1740676	106.6	0.68621	286.1	0.31724	302.5	0.47586	115.5	0.87586	
ILMN_2103685	264	0	5798.8	0	2012.9	0	143.4	0.09655	
ILMN_1742318	660.5	0	8243.5	0	12720.6	0	2072.3	0	
ILMN_2352934	406	0	4080.1	0	7601.6	0	996.6	0	
ILMN_1689002	108.4	0.57241	265.2	0.66552	325.8	0.21034	111.8	0.94483	
ILMN_1691080	109.4	0.50345	272.3	0.54828	321.5	0.24138	129.9	0.33793	
ILMN_1773109	144.9	0	2197.5	0	1428.5	0	170.1	0.01034	
ILMN_1801043	776.4	0	19846.3	0	15525.2	0	928.5	0	
ILMN_1717677	126.8	0.01034	673.5	0	347.5	0.08276	109.4	0.96897	
ILMN_2353033	1227	0	18403.1	0	16672.5	0	803.8	0	
ILMN_1744442	2526.3	0	12930.3	0	15329.9	0	4490.3	0	
ILMN_1725679	159.8	0	1103.5	0	718	0	134.2	0.26897	
ILMN_3233010	109.1	0.52069	277.3	0.45862	389.7	0.01379	123.8	0.53103	
ILMN_1745620	790.2	0	5865.3	0	5029.3	0	883.3	0	
ILMN_1694126	197.1	0	2335.8	0	5601.6	0	583.8	0	
ILMN_1746658	113.7	0.24828	248.3	0.94138	318.8	0.26207	126.2	0.45517	
ILMN_1737653	117.3	0.13793	261.2	0.78276	350.5	0.07241	128	0.36897	
ILMN_2372773	1996.4	0	10088.1	0	12183.4	0	2966.8	0	
ILMN_1766359	2119.6	0	8414.8	0	12249.5	0	3536	0	
ILMN_1703910	102.8	0.86897	279.4	0.4069	263.3	0.95517	121	0.63793	
ILMN_1805216	180.6	0	347.9	0.0069	535.1	0.0069	173.3	0.0069	
ILMN_1788122	100.3	0.93103	282.8	0.34138	260.8	0.97241	133.8	0.27586	
ILMN_1703430	489	0	5879	0	6199.3	0	910	0	
ILMN_1806779	137.4	0	1564.1	0	3800.9	0	316.9	0	
ILMN_2185022	111.9	0.36207	274.7	0.50345	308.2	0.37241	116.1	0.86207	
ILMN_2131447	96.6	0.97931	297.1	0.17241	301.7	0.4931	141.8	0.12069	
ILMN_2070477	295.8	0	3567.3	0	2797.8	0	403.7	0	
ILMN_1670256	145.9	0	865.6	0	911.9	0	141.2	0.12069	
ILMN_1655915	303.3	0	4771.8	0	813.2	0	207.9	0	
ILMN_1706645	1174.1	0	3172.9	0	7063.4	0	3710.1	0	
ILMN_1781742	122.9	0.02414	259.8	0.8069	15721.9	0	438	0	
ILMN_1760748	122.2	0.03103	440.7	0	963	0	150.3	0.05172	
ILMN_1764109	235.2	0	4770.5	0	13986	0	2174.4	0	
ILMN_1768115	178.5	0	657.4	0	5064.6	0	751.6	0	
ILMN_2354930	172.6	0	823.1	0	1391.6	0	150.4	0.05172	
ILMN_2223836	675.3	0	4499	0	7446.7	0	1114.8	0	
ILMN_1788388	215.8	0	1790.3	0	782.5	0	344.6	0	
ILMN_1795842	114.3	0.22069	290.8	0.25517	346.4	0.08276	123.5	0.55172	
ILMN_1745415	779.9	0	6052.4	0	12309	0	2871.9	0	
ILMN_1783303	132.2	0	505.6	0	521.2	0.0069	129.2	0.34828	
ILMN_2118773	150.5	0	1022.9	0	2354.4	0	249.5	0	
ILMN_1664779	115.3	0.17241	514.9	0	653.3	0	149	0.05517	
ILMN_1741755	105.7	0.74138	261.1	0.78276	2403.9	0	311.7	0	
ILMN_1759622	327.7	0	5072.4	0	3738.1	0	371.5	0	
ILMN_1687220	108.8	0.53103	296.4	0.17586	304.8	0.42759	120.4	0.64483	
ILMN_2225348	203.1	0	4791.9	0	6663.9	0	250.8	0	
ILMN_1803941	1454.6	0	17768.5	0	20756.6	0	3037	0	
ILMN_1812967	122.8	0.02414	370.6	0.00345	407.6	0.01034	137.3	0.20345	
ILMN_3242335	106.8	0.67931	269.8	0.59655	339	0.12759	120.7	0.64138	
ILMN_1808157	149.8	0	348	0.0069	575.4	0	144.6	0.08276	
ILMN_1686791	116.6	0.15172	272.2	0.55172	311.6	0.33793	139.5	0.15517	
ILMN_1768278	108.2	0.58621	283.7	0.34138	295.2	0.6	137	0.2069	
ILMN_2101339	111.1	0.4	279.2	0.4069	297.5	0.57241	131.6	0.31034	
ILMN_2174658	112.2	0.33103	271.4	0.57241	282	0.78621	150.8	0.04828	
ILMN_1812759	141.2	0	1322.1	0	684.6	0	153.6	0.03103	
ILMN_1789596	3198.3	0	17404.7	0	16707.5	0	4264.8	0	
ILMN_1659359	128	0.0069	295.4	0.18276	554.8	0.00345	125.4	0.47931	
ILMN_1704537	10798.8	0	30782.9	0	48998.1	0	11896.6	0	
ILMN_1653867	118.1	0.11034	2323.5	0	3260.4	0	144.7	0.08276	
ILMN_1731788	94.1	0.98966	268.2	0.61034	17808.2	0	1691.9	0	
ILMN_1651886	2014.9	0	13144	0	15094.7	0	4737.5	0	
ILMN_1719622	1347.5	0	8368.5	0	7774.2	0	1346.3	0	
ILMN_1782748	120.7	0.04828	435.8	0	410.9	0.01034	151.9	0.04138	
ILMN_2197519	307.9	0	7219.4	0	10987	0	437.1	0	
ILMN_2361186	406.2	0	7244.8	0	10664	0	1330.8	0	
ILMN_1783643	101.1	0.9069	257.4	0.85517	295.8	0.5931	123.3	0.55172	
ILMN_2368268	107.4	0.63103	279.4	0.4069	395	0.01379	120.3	0.65172	
ILMN_3235477	471.6	0	2058.4	0	3264.1	0	1253.7	0	
ILMN_1783702	705.6	0	10003.4	0	10528.6	0	841.1	0	
ILMN_1744647	2778.9	0	11340	0	8748.6	0	2062.1	0	
ILMN_2088673	112.2	0.32759	257.8	0.84138	398.3	0.01379	135.1	0.24828	
ILMN_1699598	7605.1	0	21199.7	0	22748.8	0	13026.1	0	
ILMN_2148459	1695.7	0	16470.4	0	23793.5	0	8637.8	0	
ILMN_1802780	498.1	0	318	0.04828	14919.8	0	6642.6	0	
ILMN_1749829	428.9	0	12971.6	0	8425.8	0	202	0.00345	
ILMN_2049423	232.2	0	5745.2	0	5434.1	0	211.9	0	
ILMN_2075603	124.3	0.02069	266.1	0.65517	781.9	0	140.1	0.14138	
ILMN_1656118	1702.1	0	5598.1	0	5508.8	0	2291.3	0	
ILMN_1792173	432.9	0	9092.1	0	7607.6	0	430.4	0	
ILMN_2401946	104.8	0.77586	312.2	0.07241	253	0.9931	129.2	0.34828	
ILMN_1810584	196	0	8316.1	0	2622.5	0	129.3	0.34828	
ILMN_2285404	128.9	0.00345	798.2	0	482.6	0.0069	124.1	0.51724	
ILMN_3250398	119.9	0.07241	308.5	0.1	314.3	0.31034	117.3	0.79655	
ILMN_1733356	578.9	0	6883.4	0	7751.8	0	1453.8	0	
ILMN_1762634	107	0.66207	251.6	0.93103	296.5	0.57931	112.7	0.94138	
ILMN_2072357	106.8	0.68276	277.5	0.45862	1435.9	0	310.3	0	
ILMN_2286574	115.2	0.17586	288.5	0.28966	278.1	0.84138	155.9	0.02069	
ILMN_1696360	519.6	0	7850.2	0	12936.6	0	1325.5	0	
ILMN_3245928	101.9	0.88966	266.7	0.64138	275.5	0.87586	134.1	0.27241	
ILMN_3244110	1002.7	0	5663.5	0	10760.4	0	2627.6	0	
ILMN_3308658	112	0.34483	292.4	0.22414	343.7	0.1069	130.8	0.32414	
ILMN_1687538	1876.1	0	4649.9	0	7849.6	0	4746.3	0	
ILMN_2059535	2238.1	0	17502.3	0	23470.5	0	10818.2	0	
ILMN_2189458	363.2	0	7403.5	0	7242.8	0	344.8	0	
ILMN_2055310	2559.3	0	15162.4	0	12378.9	0	2217.1	0	
ILMN_3165668	102	0.88966	267.7	0.62414	319.4	0.25517	121.1	0.62759	
ILMN_2315289	352.2	0	3914.8	0	6827	0	1209.5	0	
ILMN_1734276	2652.2	0	12212.1	0	17494.3	0	4985.6	0	
ILMN_1814044	628.5	0	10573.9	0	11343.7	0	2040.4	0	
ILMN_1733846	103.5	0.82414	272.5	0.54828	310.2	0.35517	114.3	0.92414	
ILMN_1786004	115.1	0.17931	252.9	0.91724	285.4	0.74828	115.5	0.87586	
ILMN_1750821	111.2	0.4	246.1	0.95172	243.5	1	113.8	0.92759	
ILMN_1758371	108.3	0.58276	240.6	0.96897	290.5	0.66897	109.6	0.96552	
ILMN_1679577	126.4	0.01379	1665.1	0	2261.3	0	154.8	0.02414	
ILMN_1699179	575.4	0	7634.8	0	5856.8	0	643.9	0	
ILMN_3308425	111.8	0.36552	270	0.58621	289.6	0.68621	185.8	0.00345	
ILMN_1777263	118.7	0.1	292.5	0.22414	14700.8	0	2903.9	0	
ILMN_1716070	96.7	0.97931	261.8	0.75517	285.8	0.74828	155.6	0.02414	
ILMN_1722732	119.8	0.07586	306.9	0.11379	318.2	0.26897	124.6	0.5	
ILMN_1662768	544.4	0	6487.7	0	7166.2	0	1005.1	0	
ILMN_1720756	101.9	0.88966	280.3	0.38966	292.3	0.64138	142.7	0.1069	
ILMN_2337835	321.3	0	5735	0	6248.3	0	448.8	0	
ILMN_1665384	137.7	0	1375.6	0	5213.9	0	301.6	0	
ILMN_2363185	121.9	0.03103	274.3	0.5069	296.8	0.57241	136.1	0.22414	
ILMN_1676470	974.2	0	24211.4	0	1651.6	0	159.2	0.01724	
ILMN_1708710	97.2	0.96897	252.6	0.91724	268.5	0.93103	118.4	0.73448	
ILMN_3308153	110.1	0.48276	319.2	0.04828	297.3	0.57241	129	0.35517	
ILMN_1702973	308.6	0	265.1	0.66552	12283.8	0	308.5	0	
ILMN_2179873	891.7	0	10631.1	0	8828.7	0	647.5	0	
ILMN_1664024	112.3	0.32414	293.8	0.20345	296.2	0.58276	152.7	0.04138	
ILMN_1672872	106.2	0.71034	251.4	0.93103	321.8	0.23448	114.4	0.92414	
ILMN_2372011	2282.8	0	15396.4	0	19502.8	0	7190.3	0	
ILMN_2150465	756.1	0	4236.5	0	3015.7	0	1461.3	0	
ILMN_3237986	221.5	0	1882.3	0	2557	0	340.3	0	
ILMN_1779685	118.3	0.10345	256	0.86897	283.9	0.76897	114.1	0.92759	
ILMN_1792933	104.5	0.78276	296.6	0.17241	526.7	0.0069	151	0.04483	
ILMN_1694548	240.8	0	294.9	0.18966	9681.9	0	3681.3	0	
ILMN_3307921	109.6	0.49655	302.3	0.13793	291.1	0.66207	139.5	0.15517	
ILMN_1715669	176.7	0	1735.2	0	3818.2	0	448.2	0	
ILMN_1676197	367.3	0	10491.1	0	12555.7	0	635.8	0	
ILMN_2100000	1152	0	14646	0	13754.4	0	1102.2	0	
ILMN_1652166	127.9	0.0069	982.1	0	358.9	0.04138	129.4	0.34828	
ILMN_1750961	118.4	0.10345	257	0.85862	337.4	0.12759	118.8	0.72069	
ILMN_1774890	2648.8	0	18111.1	0	17803.9	0	3526	0	
ILMN_2069745	108.4	0.57241	260.5	0.79655	1250	0	179.9	0.00345	
ILMN_3251322	147	0	1130.7	0	1514.7	0	256.2	0	
ILMN_1728870	9335.8	0	21201.2	0	20689.9	0	10524.7	0	
ILMN_1756417	338.2	0	5004.4	0	2094	0	199.6	0.00345	
ILMN_3241738	104.3	0.78966	328.5	0.01724	330.1	0.18276	112.4	0.94138	
ILMN_3308370	147.1	0	780.9	0	858.2	0	145.6	0.06897	
ILMN_2109371	121.5	0.03793	276.7	0.47586	382.7	0.01724	117.2	0.80345	
ILMN_1736729	132.5	0	940.1	0	19999.3	0	2402	0	
ILMN_1784753	5134.2	0	22035.2	0	18096.2	0	3042.9	0	
ILMN_1677800	505.9	0	7888.3	0	7486.6	0	801.8	0	
ILMN_2183856	134.3	0	282.3	0.34828	7522.8	0	512.2	0	
ILMN_1799903	105.5	0.74828	340.9	0.01379	319.5	0.25172	125.4	0.47931	
ILMN_1783329	107.8	0.60345	310	0.08621	290.3	0.67241	135.7	0.22759	
ILMN_2327974	221.2	0	2561.9	0	5266.2	0	468.2	0	
ILMN_1760369	131.3	0.00345	429.2	0	515	0.0069	135.2	0.24483	
ILMN_2209515	3220.5	0	11966.4	0	6615.8	0	1567.9	0	
ILMN_1725971	119.8	0.07586	309.6	0.08621	306.5	0.4	139.5	0.15517	
ILMN_1669781	129.5	0.00345	447.9	0	524.3	0.0069	134.9	0.25862	
ILMN_2081398	1885.3	0	17312.8	0	25493.2	0	6525	0	
ILMN_2231478	113.4	0.26552	363.2	0.00345	1248.1	0	170.1	0.01034	
ILMN_1655191	238.2	0	2302.4	0	3328.6	0	202.9	0.00345	
ILMN_1763641	338.7	0	9515.3	0	7886.6	0	267.8	0	
ILMN_1790909	1681.9	0	18280	0	20836.1	0	4226.7	0	
ILMN_1790744	106.6	0.68621	300.9	0.14138	251	0.99655	123.2	0.55517	
ILMN_2124187	2358.5	0	23306	0	13117.5	0	637.8	0	
ILMN_2110496	115.6	0.17241	308.7	0.09655	2307.2	0	176.9	0.00345	
ILMN_1777220	102.9	0.86897	426.7	0	631.5	0	130.7	0.32414	
ILMN_1660935	572.6	0	4165	0	4249.5	0	1218.2	0	
ILMN_2333708	111.8	0.36552	303.8	0.12759	333.2	0.15172	124.3	0.5069	
ILMN_1805788	247.2	0	477.1	0	1029.7	0	249	0	
ILMN_2193325	109	0.52759	267	0.63448	311.4	0.34138	119.9	0.66897	
ILMN_1726222	14685.1	0	37088.9	0	35261.6	0	20308.5	0	
ILMN_1771627	763.4	0	10219.4	0	21096.3	0	3417.7	0	
ILMN_1652486	142.7	0	620.8	0	1004.9	0	230.5	0	
ILMN_1779264	4129.1	0	12806.8	0	15178	0	8577.2	0	
ILMN_3310685	123.7	0.02069	276.2	0.47931	279.3	0.83793	138	0.18621	
ILMN_1657949	2393.8	0	9870.1	0	9989.3	0	2381.4	0	
ILMN_1790751	121.6	0.03448	490.5	0	1313.3	0	139.2	0.15517	
ILMN_1776464	2559.3	0	18394.8	0	23656.1	0	4375.8	0	
ILMN_2328776	2172	0	10601.2	0	8457.3	0	1408.7	0	
ILMN_2365465	2723.2	0	16062.4	0	20616.4	0	5519.5	0	
ILMN_1703864	342.7	0	295.6	0.17931	297	0.57241	144.1	0.08621	
ILMN_1755224	105.4	0.75172	275.1	0.50345	317.3	0.27931	126.1	0.45517	
ILMN_1771051	6716.3	0	23035	0	17257.3	0	2802	0	
ILMN_1694131	100.7	0.92414	272.1	0.55517	306.2	0.40345	125	0.4931	
ILMN_1694106	2335.8	0	17089.3	0	14302.4	0	1901.6	0	
ILMN_1667453	230.1	0	5208.1	0	9861.3	0	506.7	0	
ILMN_1760180	111.5	0.38621	438.6	0	1805.9	0	167.7	0.01379	
ILMN_2397846	189.4	0	2418.6	0	305.4	0.41034	133	0.28966	
ILMN_1788457	551.7	0	2687.9	0	2245	0	426.9	0	
ILMN_1797277	231.4	0	5551.9	0	3011.7	0	181.5	0.00345	
ILMN_1688475	105.1	0.76207	294.2	0.19655	336	0.13448	138.9	0.16552	
ILMN_2094377	137.9	0	316.9	0.05517	317.5	0.27931	126.3	0.45517	
ILMN_1763184	123.4	0.02414	360.9	0.00345	379.4	0.01724	137.2	0.20345	
ILMN_2307032	382.1	0	4042.9	0	5176.4	0	899.8	0	
ILMN_2153572	105.6	0.74483	264.9	0.66897	376.5	0.02069	136.2	0.22414	
ILMN_1799669	120.3	0.06552	546.7	0	5850.1	0	440.3	0	
ILMN_1779882	104.5	0.78276	291.2	0.25517	414.5	0.01034	124.5	0.50345	
ILMN_2188533	218	0	11324.2	0	8448.8	0	248.2	0	
ILMN_1761844	1646	0	14014.9	0	16885.6	0	3727.4	0	
ILMN_1744308	3568.7	0	20756.6	0	20241.5	0	3746.4	0	
ILMN_1715305	106.8	0.68276	289.9	0.26552	736.2	0	162.8	0.01724	
ILMN_1742218	101.4	0.89655	303.3	0.13103	333.1	0.15172	157.5	0.01724	
ILMN_1702861	101.5	0.8931	300.9	0.14138	345.6	0.09655	115.2	0.8931	
ILMN_1750404	109.6	0.4931	459.2	0	635	0	129.8	0.34138	
ILMN_1707350	106.1	0.71724	273.5	0.53103	589	0	116	0.86552	
ILMN_2131123	116.1	0.15517	266.1	0.65517	314.2	0.31034	116.5	0.82069	
ILMN_2041046	16009	0	33243.1	0	33443	0	16805.3	0	
