"","GENE_SYMBOL","UL_mean","nonUL_mean","DE_UL","Magnitude","FoldChange_UL"
"DEPDC5","DEPDC5",52.3757142857143,64.6745098039216,-12.2987955182073,12.2987955182073,0.809835504660268
"ZNF623","ZNF623",68.04,55.7490196078431,12.2909803921569,12.2909803921569,1.22046989307822
"GAR1","GAR1",470.257142857143,457.98431372549,12.2728291316527,12.2728291316527,1.02679748795722
"GOLGA2P5","GOLGA2P5",21.4204761904762,33.6816993464052,-12.261223155929,12.261223155929,0.635967798719822
"ASPHD1","ASPHD1",63.2657142857143,75.5235294117647,-12.2578151260504,12.2578151260504,0.83769541464066
"TNRC6B","TNRC6B",186.098112244898,173.840406162465,12.257706082433,12.257706082433,1.0705112600288
"NPTX1","NPTX1",31.1242857142857,18.8696078431373,12.2546778711485,12.2546778711485,1.64943998693674
"IQCB1","IQCB1",152.573571428571,164.820588235294,-12.2470168067227,12.2470168067227,0.925694860467071
"CCNJ","CCNJ",69.0138095238095,56.7738562091503,12.2399533146592,12.2399533146592,1.21559136778675
"DERL1","DERL1",179.754642857143,191.985784313726,-12.2311414565827,12.2311414565827,0.936291421261712
"DLAT","DLAT",100.070952380952,87.840522875817,12.2304295051354,12.2304295051354,1.13923447976768
"ABHD11","ABHD11",75.5314285714286,87.759477124183,-12.2280485527544,12.2280485527544,0.860664067819693
"ADIPOR1","ADIPOR1",245.09,257.317647058824,-12.2276470588235,12.2276470588235,0.952480340160935
"NUP88","NUP88",110.822142857143,123.049019607843,-12.2268767507003,12.2268767507003,0.900634098592032
"ZFX","ZFX",126.930357142857,114.713725490196,12.2166316526611,12.2166316526611,1.10649668642925
"P2RX4","P2RX4",108.937142857143,96.7352941176471,12.2018487394958,12.2018487394958,1.12613647222343
"PPME1","PPME1",204.837619047619,192.639215686274,12.1984033613445,12.1984033613445,1.06332253439617
"BMPR2","BMPR2",199.376142857143,211.571764705882,-12.1956218487395,12.1956218487395,0.9423570443547
"MTCH1","MTCH1",2813.38142857143,2825.57450980392,-12.1930812324931,12.1930812324931,0.995684742628381
"MTG1","MTG1",93.6414285714286,81.456862745098,12.1845658263305,12.1845658263305,1.14958304820135
"NOC3L","NOC3L",273.551428571429,261.36862745098,12.1828011204482,12.1828011204482,1.0466115663508
"ASB7","ASB7",73.3833333333333,61.2062091503268,12.1771241830065,12.1771241830065,1.19895243231122
"PDCD2","PDCD2",98.953619047619,111.129934640523,-12.1763155929039,12.1763155929039,0.890431721819226
"FOXF2","FOXF2",34.8585714285714,22.6823529411765,12.176218487395,12.176218487395,1.53681461173681
"U2SURP","U2SURP",219.880428571429,232.051111111111,-12.1706825396825,12.1706825396825,0.947551716165434
"EML2","EML2",45.084880952381,57.2555555555556,-12.1706746031746,12.1706746031746,0.787432424939702
"SCIN","SCIN",29.7219047619048,17.5535947712418,12.1683099906629,12.1683099906629,1.69320900643089
"MED7","MED7",129.549761904762,141.713071895425,-12.163309990663,12.163309990663,0.914169456437733
"ERICH1","ERICH1",39.0639682539682,51.2226579520697,-12.1586896981015,12.1586896981015,0.762630636827189
"PEX7","PEX7",95.5042857142857,107.659803921569,-12.1555182072829,12.1555182072829,0.887093253335863
"MAGOHB","MAGOHB",103.097619047619,90.9477124183007,12.1499066293183,12.1499066293183,1.13359221805862
"PROSC","PROSC",177.376214285714,189.516078431373,-12.1398641456582,12.1398641456582,0.935942827404721
"TET3","TET3",42.4838095238095,30.3457516339869,12.1380578898226,12.1380578898226,1.39999200007385
"MED17","MED17",132.932380952381,120.799346405229,12.1330345471521,12.1330345471521,1.10043957114181
"ZNF408","ZNF408",84.5285714285714,72.3960784313725,12.1324929971989,12.1324929971989,1.16758494741811
"CDK18","CDK18",31.0185714285714,43.1450980392157,-12.1265266106443,12.1265266106443,0.718936167450073
"MAK16","MAK16",256.09,268.211764705882,-12.1217647058823,12.1217647058823,0.954805246074218
"RCOR1","RCOR1",125.292619047619,113.182679738562,12.1099393090569,12.1099393090569,1.10699463325157
"DENND4B","DENND4B",332.277142857143,320.16862745098,12.1085154061624,12.1085154061624,1.03781918141876
"USP5","USP5",98.5771428571429,86.4725490196078,12.104593837535,12.104593837535,1.13998192460812
"TMEM30B","TMEM30B",21.2285714285714,33.3307189542484,-12.1021475256769,12.1021475256769,0.636907096354895
"PPIL2","PPIL2",66.5163809523809,78.6181045751634,-12.1017236227825,12.1017236227825,0.846069506659086
"SEPT8","SEPT8",131.764047619048,119.666666666667,12.097380952381,12.097380952381,1.10109231993633
"NFATC3","NFATC3",100.349047619048,88.2673202614379,12.0817273576097,12.0817273576097,1.13687656226365
"SLC39A1","SLC39A1",147.765714285714,159.847058823529,-12.0813445378151,12.0813445378151,0.924419350429508
"EEF1A2","EEF1A2",29.5642857142857,17.4843137254902,12.0799719887955,12.0799719887955,1.69090341082042
"ZNF205","ZNF205",46.5071428571429,58.578431372549,-12.0712885154062,12.0712885154062,0.793929468021519
"PPP2R3A","PPP2R3A",257.659285714286,245.589869281046,12.06941643324,12.06941643324,1.04914460221251
"CCDC28B","CCDC28B",57.9478571428571,45.8833333333333,12.0645238095238,12.0645238095238,1.26293913133724
"CRBN","CRBN",450.797857142857,462.845098039216,-12.0472408963585,12.0472408963585,0.973971333071484
"TMEM59L","TMEM59L",23.4357142857143,11.4039215686275,12.0317927170868,12.0317927170868,2.05505747691098
"CDC42EP1","CDC42EP1",123.837142857143,135.86862745098,-12.0314845938375,12.0314845938375,0.911447662204596
"BRCC3","BRCC3",154.355,142.324019607843,12.0309803921569,12.0309803921569,1.08453232578244
"EPHA4","EPHA4",73.3982857142857,85.4284967320261,-12.0302110177404,12.0302110177404,0.859178008768233
"IGLL1","IGLL1",17.8895238095238,29.9124183006536,-12.0228944911298,12.0228944911298,0.598063440732671
"SP140L","SP140L",38.1690476190476,50.1915032679739,-12.0224556489262,12.0224556489262,0.760468309053466
"TOR1B","TOR1B",192.14,180.117647058824,12.0223529411765,12.0223529411765,1.06674722403657
"KIF20A","KIF20A",27.4357142857143,15.4235294117647,12.0121848739496,12.0121848739496,1.77882205513785
"COG7","COG7",127.088571428571,115.090196078431,11.9983753501401,11.9983753501401,1.10425193247532
"CD3EAP","CD3EAP",84.4664285714286,72.4686274509804,11.9978011204482,11.9978011204482,1.16555855330038
"GPR12","GPR12",156.053571428571,144.06862745098,11.984943977591,11.984943977591,1.0831891313858
"ZNF468","ZNF468",57.9142857142857,45.9294117647059,11.9848739495798,11.9848739495798,1.26094115925058
"NIPSNAP3B","NIPSNAP3B",42.5314285714286,54.5137254901961,-11.9822969187675,11.9822969187675,0.7801966970516
"ORC6","ORC6",283.285,295.253921568627,-11.9689215686275,11.9689215686275,0.95946227740164
"ARHGAP26","ARHGAP26",47.1965476190476,59.162908496732,-11.9663608776844,11.9663608776844,0.797738799836972
"SPAST","SPAST",98.7935714285714,86.8303921568627,11.9631792717087,11.9631792717087,1.13777640494928
"DHODH","DHODH",53.507619047619,65.4705882352941,-11.9629691876751,11.9629691876751,0.817277200188251
"CHAF1B","CHAF1B",49.0271428571429,60.9882352941177,-11.9610924369748,11.9610924369748,0.803878692680776
"ZNF322","ZNF322",243.794285714286,231.840196078431,11.9540896358543,11.9540896358543,1.05156176468989
"MAP1A","MAP1A",105.393333333333,117.343790849673,-11.9504575163399,11.9504575163399,0.898158586578735
"PRF1","PRF1",41.2514285714286,53.1960784313725,-11.944649859944,11.944649859944,0.775459954715393
"PAQR4","PAQR4",41.2628571428571,29.3245098039216,11.9383473389356,11.9383473389356,1.40711157385959
"RHBDD3","RHBDD3",99.0928571428571,87.1598039215686,11.9330532212885,11.9330532212885,1.13691005124365
"ZNF280B","ZNF280B",34.1119047619048,22.1954248366013,11.9164799253035,11.9164799253035,1.53688902163534
"PAQR3","PAQR3",99.0085714285714,110.920588235294,-11.9120168067227,11.9120168067227,0.892607702535314
"CANT1","CANT1",120.249047619048,108.348692810458,11.9003548085901,11.9003548085901,1.10983385678135
"AAK1","AAK1",122.604054421769,110.705396825397,11.8986575963719,11.8986575963719,1.10748037528051
"HDAC9","HDAC9",91.8354285714286,79.9372549019608,11.8981736694678,11.8981736694678,1.14884391119085
"CCR10","CCR10",37.0614285714286,48.956862745098,-11.8954341736695,11.8954341736695,0.757022131185061
"HDAC5","HDAC5",203.815952380952,191.921241830065,11.8947105508871,11.8947105508871,1.06197704036023
"ZNF302","ZNF302",246.130476190476,234.239215686275,11.8912605042016,11.8912605042016,1.05076545560214
"MAN2C1","MAN2C1",104.165238095238,116.043137254902,-11.8778991596639,11.8778991596639,0.897642381612168
"BTBD2","BTBD2",100.284285714286,112.160784313725,-11.8764985994398,11.8764985994398,0.894111844241217
"TNFRSF11B","TNFRSF11B",12.44,24.3078431372549,-11.8678431372549,11.8678431372549,0.51176897636525
"HHLA3","HHLA3",57.6333333333333,45.7686274509804,11.8647058823529,11.8647058823529,1.25923228515123
"ADAMTS12","ADAMTS12",64.7119047619048,52.8493464052288,11.862558356676,11.862558356676,1.22445988765345
"NLGN1","NLGN1",15.3671428571429,27.2235294117647,-11.8563865546218,11.8563865546218,0.564480182738611
"GOLGA5","GOLGA5",437.43,449.282352941176,-11.8523529411764,11.8523529411764,0.973619366833382
"TMCO3","TMCO3",311.9975,323.84068627451,-11.8431862745098,11.8431862745098,0.963428973638998
"RHOT1","RHOT1",235.345476190476,223.504248366013,11.8412278244631,11.8412278244631,1.05297987806062
"PLCXD1","PLCXD1",64.9492857142857,53.1137254901961,11.8355602240896,11.8355602240896,1.22283430723146
"ATG13","ATG13",142.182619047619,130.348692810457,11.8339262371616,11.8339262371616,1.09078668901091
"TMOD3","TMOD3",100.32,112.152941176471,-11.8329411764706,11.8329411764706,0.894492814434068
"LYL1","LYL1",70.1885714285714,82.0156862745098,-11.8271148459384,11.8271148459384,0.85579447806664
"KEAP1","KEAP1",302.917142857143,291.098039215686,11.8191036414565,11.8191036414565,1.04060179750197
"YPEL1","YPEL1",51.4369047619048,39.6192810457516,11.8176237161531,11.8176237161531,1.29827961043782
"UFM1","UFM1",226.880238095238,238.687254901961,-11.8070168067227,11.8070168067227,0.950533526343614
"CLNS1A","CLNS1A",519.268571428571,507.464705882353,11.8038655462186,11.8038655462186,1.02326046601742
"MAP3K2","MAP3K2",119.173265306122,107.371241830065,11.8020234760572,11.8020234760572,1.10991791912713
"ABCA3","ABCA3",61.0028571428571,72.8019607843137,-11.7991036414566,11.7991036414566,0.83792876573183
"SMURF2","SMURF2",144.318333333333,156.114379084967,-11.796045751634,11.796045751634,0.924439722844403
"GJA5","GJA5",54.3278571428571,42.5392156862745,11.7886414565826,11.7886414565826,1.27712409047509
"IBTK","IBTK",179.97,191.752941176471,-11.7829411764706,11.7829411764706,0.938551444873917
"CDKL1","CDKL1",99.1338095238095,110.91568627451,-11.7818767507002,11.7818767507002,0.893776280466398
"BBS1","BBS1",224.25119047619,236.024509803922,-11.7733193277311,11.7733193277311,0.950118234171897
"GDF10","GDF10",51.3864285714286,39.6166666666667,11.7697619047619,11.7697619047619,1.29709117134443
"SCYL3","SCYL3",108.395,96.6267973856209,11.7682026143791,11.7682026143791,1.12179025832155
"CEP63","CEP63",104.268095238095,116.035947712418,-11.767852474323,11.767852474323,0.898584423996878
"DYRK1B","DYRK1B",59.1814285714286,47.4196078431373,11.7618207282913,11.7618207282913,1.24803707291716
"CD79A","CD79A",135.012142857143,146.773529411765,-11.7613865546219,11.7613865546219,0.919867113629011
"PAPOLG","PAPOLG",80.5011428571429,68.7404575163399,11.760685340803,11.760685340803,1.17108826105802
"PTGS1","PTGS1",61.4561904761905,49.6990196078431,11.7571708683473,11.7571708683473,1.23656746070886
"LRRC6","LRRC6",40.0271428571429,51.7813725490196,-11.7542296918768,11.7542296918768,0.773002739918696
"BAIAP2L2","BAIAP2L2",12.5857142857143,24.3372549019608,-11.7515406162465,11.7515406162465,0.517137792919295
"NDUFAF4","NDUFAF4",135.698571428571,147.443137254902,-11.7445658263305,11.7445658263305,0.920345117141486
"PRMT3","PRMT3",80.2571428571429,68.5176470588235,11.7394957983193,11.7394957983193,1.17133536106751
"FZD9","FZD9",24.8371428571429,13.0980392156863,11.7391036414566,11.7391036414566,1.89624893071001
"C5","C5",68.0885714285714,56.3509803921569,11.7375910364146,11.7375910364146,1.20829435361604
"ACTR1B","ACTR1B",394.791428571429,383.054901960784,11.7365266106443,11.7365266106443,1.03063928055892
"FGD6","FGD6",52.7390476190476,41.003660130719,11.7353874883286,11.7353874883286,1.2862034133274
"SSH1","SSH1",104.757857142857,116.479901960784,-11.7220448179272,11.7220448179272,0.899364228329506
"PDE8A","PDE8A",119.533571428571,131.252941176471,-11.7193697478992,11.7193697478992,0.910711564686819
"RAPGEF5","RAPGEF5",62.6571428571429,74.3759803921569,-11.718837535014,11.718837535014,0.842437874792037
"NUP93","NUP93",76.9092857142857,65.193137254902,11.7161484593838,11.7161484593838,1.17971444469031
"DDIT3","DDIT3",165.594285714286,153.888235294118,11.7060504201681,11.7060504201681,1.07606852075336
"ZNF142","ZNF142",77.9028571428571,66.1970588235294,11.7057983193277,11.7057983193277,1.17683260445956
"DUS1L","DUS1L",214.26,202.56862745098,11.6913725490196,11.6913725490196,1.05771561320298
"BEGAIN","BEGAIN",44.6885714285714,56.3764705882353,-11.6878991596639,11.6878991596639,0.792681254471738
"OBSL1","OBSL1",174.881428571429,186.565616246499,-11.6841876750701,11.6841876750701,0.937372234444142
"TCF7L1","TCF7L1",261.83,273.513725490196,-11.6837254901961,11.6837254901961,0.957282854930749
"DYNC1I2","DYNC1I2",887.080714285714,875.406209150327,11.6745051353874,11.6745051353874,1.01333610044498
"TBC1D4","TBC1D4",138.21,149.882352941176,-11.6723529411765,11.6723529411765,0.922123233908951
"USP36","USP36",55.7252857142857,67.3929411764706,-11.6676554621849,11.6676554621849,0.826871253005077
"GTF3C4","GTF3C4",114.484285714286,102.823529411765,11.660756302521,11.660756302521,1.11340552468127
"BCOR","BCOR",67.0584523809524,55.4032679738562,11.6551844070962,11.6551844070962,1.21036998056858
"TCTA","TCTA",176.94,188.591176470588,-11.6511764705882,11.6511764705882,0.938219927948723
"TM7SF2","TM7SF2",34.595,46.2382352941177,-11.6432352941177,11.6432352941177,0.748190318682017
"LAG3","LAG3",56.6657142857143,68.3058823529412,-11.6401680672269,11.6401680672269,0.829587618719551
"ABAT","ABAT",69.8857142857143,58.2486928104575,11.6370214752568,11.6370214752568,1.1997816760133
"UBE2V2","UBE2V2",178.487142857143,166.854901960784,11.6322408963586,11.6322408963586,1.0697147087659
"RNF41","RNF41",68.4035714285714,80.0346405228758,-11.6310690943044,11.6310690943044,0.854674563185175
"CORO2B","CORO2B",71.0857142857143,82.7156862745098,-11.6299719887955,11.6299719887955,0.859398228889754
"LOC643733","LOC643733",32.5707142857143,44.1921568627451,-11.6214425770308,11.6214425770308,0.737024770863177
"SMPD1","SMPD1",62.5152380952381,74.1346405228758,-11.6194024276377,11.6194024276377,0.843266220141011
"APOO","APOO",202.881428571429,191.266666666667,11.6147619047619,11.6147619047619,1.06072548921974
"IRAK1","IRAK1",256.943571428571,245.329411764706,11.6141596638655,11.6141596638655,1.04734108144768
"KIAA0556","KIAA0556",155.029285714286,143.430392156863,11.598893557423,11.598893557423,1.08086775322163
"ATP2B2","ATP2B2",33.2490476190476,21.6503267973856,11.598720821662,11.598720821662,1.53572959568733
"LOC389906","LOC389906",72.7125,84.3039215686275,-11.5914215686275,11.5914215686275,0.862504360972206
"FNBP4","FNBP4",279.118214285714,290.70931372549,-11.5910994397759,11.5910994397759,0.960128214362195
"CECR1","CECR1",270.197142857143,258.608823529412,11.5883193277311,11.5883193277311,1.04481022406574
"RASSF4","RASSF4",39.0689285714286,50.6514705882353,-11.5825420168067,11.5825420168067,0.77132861331973
"PIGA","PIGA",52.7664285714286,64.343137254902,-11.5767086834734,11.5767086834734,0.820078579047038
"CD82","CD82",52.2592857142857,63.8313725490196,-11.5720868347339,11.5720868347339,0.818708475587814
"ZCCHC10","ZCCHC10",124.294761904762,135.860130718954,-11.5653688141924,11.5653688141924,0.914872974484938
"TRAPPC2L","TRAPPC2L",224.107619047619,212.554575163399,11.5530438842203,11.5530438842203,1.05435330608781
"NPFF","NPFF",74.5971428571429,63.0460784313725,11.5510644257703,11.5510644257703,1.1832162239614
"ARHGAP32","ARHGAP32",76.3930952380952,64.8482026143791,11.5448926237162,11.5448926237162,1.17802949285068
"ZNF45","ZNF45",81.5064285714286,69.9705882352941,11.5358403361345,11.5358403361345,1.16486699093257
"AVIL","AVIL",42.7135714285714,31.1790849673203,11.5344864612512,11.5344864612512,1.36994307156033
"WDR59","WDR59",118.72630952381,107.193954248366,11.5323552754435,11.5323552754435,1.10758400841081
"ZNF665","ZNF665",242.005714285714,230.479411764706,11.5263025210084,11.5263025210084,1.05001011774872
"FKTN","FKTN",103.568571428571,92.0490196078431,11.5195518207283,11.5195518207283,1.12514583935608
"TYMP","TYMP",56.7742857142857,68.293137254902,-11.5188515406163,11.5188515406163,0.831332224530518
"MED22","MED22",226.557142857143,238.075816993464,-11.5186741363211,11.5186741363211,0.951617622143297
"RIOK2","RIOK2",130.063571428571,141.577450980392,-11.5138795518207,11.5138795518207,0.918674340637651
"LMF1","LMF1",67.2090476190476,55.6963507625272,11.5126968565204,11.5126968565204,1.2067046888872
"TUSC3","TUSC3",191.602476190476,203.113986928105,-11.5115107376284,11.5115107376284,0.943324874314521
"RPS6KB2","RPS6KB2",62.5571428571429,51.0549019607843,11.5022408963585,11.5022408963585,1.22529160677252
"PRRC1","PRRC1",250.222857142857,238.726470588235,11.4963865546219,11.4963865546219,1.04815715042531
"PIAS4","PIAS4",79.0392857142857,67.543137254902,11.4961484593837,11.4961484593837,1.17020453782
