"","GSM1399027.CBD","GSM1399028.CTRL","GSM1399029.CBD","GSM1399030.CTRL","GSM1399031.CBD","GSM1399032.CTRL"
"15286",7.24989,7.13873,6.99315,7.2652,8.48925,8.41714
"15287",8.45983,8.39981,7.78585,8.09584,8.13726,8.03265
"15288",11.6265,11.4563,11.9361,10.8993,11.7075,10.8519
"15289",5.7106,6.10895,6.14778,5.94376,5.25033,4.90324
"15290",9.89234,9.67432,9.22523,8.60068,9.55142,9.61761
"15291",9.56546,9.53356,9.25766,9.80372,10.2325,10.2994
"15292",7.45959,7.40008,6.64199,7.05527,6.78431,6.85565
"15293",9.9292,10.1039,9.81102,9.5499,8.98094,8.89677
"15294",7.54009,7.44453,7.28822,6.93362,8.87816,7.87954
"15295",9.90109,9.79013,9.75725,9.03468,9.96177,9.36931
"15296",7.66492,7.36373,6.61904,6.55917,7.12513,6.63859
"15297",5.61826,5.85502,5.90589,5.8986,5.74013,5.7877
"15298",8.76184,8.31175,8.35589,7.92189,8.15443,8.35682
"15299",8.72334,8.95101,9.09602,9.01607,8.47706,8.26528
"15300",6.23796,5.96613,5.40367,6.28819,5.91105,6.14025
"15301",11.2893,11.329,11.5877,11.3725,10.9504,11.0885
"15302",6.7128,6.76399,6.70178,6.57801,7.2434,6.84019
"15303",10.1699,10.2579,10.2087,10.8006,10.3367,10.8028
"15304",7.78633,7.64402,8.65298,7.84289,6.29515,5.9119
"15305",9.38621,9.31786,10.3108,9.62314,10.2887,9.83634
"15306",9.84612,10.3418,9.91289,9.92652,9.72764,9.70966
"15307",7.144,7.38469,7.19478,7.74494,8.03993,8.57782
"15308",3.90758,3.92265,4.13096,4.12615,3.88004,4.05908
"15309",10.3013,10.4079,10.4196,10.3183,10.8255,11.3308
"15310",10.5994,10.4396,10.0143,10.0534,10.3081,10.1701
"15311",9.3051,9.21445,8.7507,8.14606,9.1095,8.76596
"15312",4.10973,4.03867,4.2786,4.2642,4.05219,3.98375
"15313",8.72372,8.82972,8.35272,8.47467,8.87991,8.82822
"15314",9.37045,9.59022,9.31831,9.61291,9.94503,10.3728
"15315",10.9173,10.8477,10.9026,10.9207,10.8917,11
"15316",4.57521,5.22995,4.74041,5.48134,4.80965,5.78549
"15317",9.8218,9.89575,9.80436,9.76756,9.59524,9.47668
"15318",6.3959,6.59242,6.18256,6.20476,9.00149,8.44472
"15319",9.15055,9.04798,8.86234,9.82309,8.58954,9.31175
"15320",6.33963,6.41132,5.31193,5.42398,5.32064,5.68438
"15321",7.92373,8.02816,8.08462,7.95106,7.76057,7.25027
"15322",8.73408,8.44999,8.528,7.96694,9.99859,9.20384
"15323",9.89464,10.0687,9.75961,10.0421,9.30007,9.6503
"15324",9.40331,9.40826,8.47245,8.76093,9.6396,9.44912
"15325",9.01602,8.76458,8.9618,9.04629,9.45914,9.55486
"15326",6.81099,6.85916,7.04958,6.9187,7.67987,7.70948
"15327",10.7237,10.7668,9.97859,9.98407,10.4492,10.4744
"15328",5.52864,5.6523,5.5479,5.52467,5.4746,5.52926
"15329",9.28311,9.19265,7.9512,7.99258,9.04878,9.1278
"15330",8.25696,8.11001,8.64057,8.37141,9.23173,9.18066
"15331",7.53037,7.32113,7.93401,6.98499,6.10217,6.31428
"15332",10.3797,10.0634,10.0996,9.41934,10.1542,10.0855
"15333",5.67823,6.13024,6.16003,6.17211,5.90683,5.99809
"15334",5.18027,5.27453,5.23618,5.3598,5.12416,5.48204
"15335",5.41598,5.55443,5.35728,5.50393,5.07452,5.52416
"15336",9.63132,9.69196,9.47355,9.75115,9.97165,9.86649
"15337",5.67394,5.76635,5.86094,5.78066,5.89282,5.58206
"15338",6.64488,6.68613,6.6142,6.57466,9.48163,8.75933
"15339",11.9434,12.0691,11.3912,12.0281,11.1604,11.5656
"15340",8.61591,8.77925,8.1879,8.74778,8.46802,8.67235
"15341",6.55883,6.72838,6.77379,6.70574,6.85778,6.78249
"15342",9.54853,9.46903,8.91599,9.36657,9.34928,9.53504
"15343",9.50118,9.26753,9.67972,8.74956,9.35932,9.20709
"15344",9.07113,9.03709,9.0119,9.14741,9.051,9.27142
"15345",4.54444,4.50271,4.70082,4.79438,4.7119,4.48032
"15346",9.59776,9.47553,8.73859,7.23654,9.27969,7.88074
"15347",5.70359,5.63749,5.70803,5.78317,4.91463,5.28769
"15348",7.76652,7.43687,8.57834,7.43219,8.93088,8.25836
"15349",10.495,10.5303,10.6093,10.4832,10.838,11.0064
"15350",5.59774,5.37044,5.94064,5.81681,5.46678,5.34572
"15351",9.61776,9.81508,9.28543,8.88248,9.88314,9.64221
"15352",5.5653,5.66863,5.58338,5.59526,5.48916,5.52843
"15353",9.585,9.53391,8.90487,8.6474,9.56043,9.413
"15354",5.56508,5.58783,5.96789,5.56937,7.12504,7.24228
"15355",3.43096,3.77863,3.77377,3.58296,3.65966,3.9172
"15356",6.86086,7.16058,6.85383,6.28339,6.50681,6.80087
"15357",6.83346,6.70672,6.60762,6.69315,6.65783,7.17262
"15358",8.34836,8.07028,7.56003,7.1716,8.34403,8.23052
"15359",11.1329,11.1784,10.8649,10.9377,10.4664,10.5531
"15360",5.09216,5.41321,5.99116,5.68158,5.40133,5.10004
"15361",5.08329,4.8906,5.30598,5.13433,4.92941,4.96718
"15362",7.31303,7.38745,7.476,7.34553,8.98286,9.73733
"15363",7.59952,8.35849,7.58485,7.45881,7.77481,8.22071
"15364",7.96154,7.86551,8.4944,8.38083,9.4506,10.0842
"15365",8.59803,8.40734,9.40088,8.8781,8.44578,8.90387
"15366",8.54571,8.3196,9.06027,9.16537,10.2173,10.2614
"15367",6.12906,6.02711,6.25096,6.13705,6.03823,5.97819
"15368",4.62144,4.54985,4.43082,4.43821,4.45039,4.50301
"15369",6.61736,6.74526,6.73944,6.7978,6.65016,6.23091
"15370",8.28305,8.18477,8.59443,8.28603,7.92237,7.80015
"15371",10.5262,10.3044,9.9625,9.63999,10.304,10.4263
"15372",7.22481,7.04413,6.86934,6.96673,6.86485,6.78167
"15373",10.5452,10.5799,10.3811,10.5434,10.5591,10.6279
"15374",7.55231,7.48008,7.74722,7.55316,8.05229,8.29863
"15375",9.02321,9.16117,8.87951,9.20581,9.13806,9.46955
"15376",7.5814,7.73636,8.67631,8.65456,7.52547,7.1954
"15377",9.60395,9.45551,9.88021,10.0076,10.2065,10.2826
"15378",9.27275,9.11799,8.72617,8.74355,9.14237,9.31053
"15379",10.1072,9.9571,9.81855,9.45873,9.40493,9.18821
"15380",11.3889,11.3631,11.4053,11.1547,11.4535,11.4168
"15381",9.46136,9.24706,8.97302,8.34128,9.71092,9.59938
"15382",7.7755,7.63144,6.84929,7.08591,7.69526,7.58927
"15383",5.70794,5.92678,5.76302,5.84741,5.74532,5.77092
"15384",6.97939,6.93211,7.04686,7.02411,6.88986,6.57556
"15385",6.85265,6.78969,7.01759,6.96582,6.83533,6.68128
"15386",5.32445,5.36961,5.19255,5.34891,4.8723,5.07288
"15387",6.68444,6.98269,10.6128,8.5918,7.17045,7.33609
"15388",10.4057,10.4101,10.2972,10.2354,10.4894,10.3669
"15389",5.45411,5.31656,5.45116,5.50914,5.26583,5.34367
"15390",5.74958,5.47664,6.30444,5.95937,5.82501,5.98579
"15391",4.62674,4.6343,4.78422,4.7771,4.66947,4.72469
"15392",6.19962,6.09196,6.07164,6.37378,5.94451,5.89061
"15393",11.0828,10.7264,9.31257,7.12941,10.0011,8.31229
"15394",9.04877,8.97792,9.15759,9.18555,9.20358,9.81817
"15395",10.2845,10.0425,9.97655,9.95292,10.6926,10.4075
"15396",9.55818,9.35623,9.31671,9.3674,10.3437,10.3299
"15397",11.5207,12.2177,11.4416,11.0101,12.0703,11.5956
"15398",11.0117,11.3101,11.1652,11.7081,11.2923,11.7437
"15399",11.187,11.0605,10.795,10.4993,10.7082,10.4637
"15400",8.05881,7.77977,7.66322,7.41342,6.87169,7.01384
"15401",12.1702,12.1197,11.8201,11.8944,12.0862,12.0476
"15402",10.9608,10.9291,10.7283,10.9337,11.1655,11.299
"15403",10.8004,10.7292,10.8286,10.2218,11.3305,11.138
"15404",6.98656,7.11597,7.1614,7.11801,8.75431,8.59861
"15405",11.0846,11.0467,11.192,11.1225,11.342,11.3178
"15406",6.33518,6.40789,6.67388,6.44312,6.87242,7.24904
"15407",9.15747,9.67178,9.66519,10.4224,9.81762,10.6129
"15408",6.6603,6.57642,6.79487,6.68866,6.30929,5.96039
"15409",9.09331,9.25124,9.47579,9.74645,9.77592,9.83712
"15410",11.3874,11.3741,11.588,11.1456,11.6058,11.4026
"15411",9.23006,9.06874,8.75106,9.13508,9.35854,9.18823
"15412",9.35704,9.1822,9.10386,9.28053,8.40171,8.28801
"15413",9.01642,9.19424,9.13119,9.09047,8.09859,8.31219
"15414",8.41527,8.55822,8.25413,8.47135,8.70287,8.83862
"15415",9.26242,9.14563,9.20931,9.46165,9.5077,9.62901
"15416",4.75727,5.06574,4.34646,4.15124,5.67947,5.62591
"15417",5.55628,5.53069,5.13287,5.17241,5.78555,5.75215
"15418",6.8064,7.24151,6.82784,7.33508,8.14668,9.15666
"15419",7.05797,7.05246,7.16541,7.31874,7.09628,7.34427
"15420",5.23978,5.38913,5.41612,5.50643,5.71395,5.53685
"15421",9.45,9.45117,9.94142,9.21388,10.6599,10.3776
"15422",10.3733,10.1459,9.89463,9.49241,9.06386,8.55702
"15423",6.19163,6.14622,6.2619,6.40811,8.41952,8.12
"15424",11.2451,11.0424,10.7363,9.88186,9.47184,9.03781
"15425",4.94778,4.78484,4.74445,5.4534,5.96739,5.73743
"15426",6.32874,6.31131,6.59024,6.6294,9.30237,8.85722
"15427",10.5021,10.4749,10.2411,9.67068,9.06506,8.84126
"15428",7.29695,6.7176,7.40154,6.9628,7.25821,6.93632
"15429",7.47242,7.44118,7.98034,7.60776,8.69547,8.49637
"15430",8.0395,7.90766,7.78268,7.8365,10.4216,10.1398
"15431",8.57668,8.55257,8.3201,7.87551,10.0876,10.0409
"15432",9.42911,9.40592,9.92875,9.52828,8.7441,8.41784
"15433",9.44057,9.19168,9.58246,8.87922,9.06647,8.79225
"15434",6.81942,6.61793,7.35111,7.08938,8.09195,7.60024
"15435",7.61514,7.53508,8.62491,8.20674,10.3312,9.80555
"15436",8.63787,8.53556,8.33049,8.15909,7.51927,6.82309
"15437",7.00007,6.86695,7.05776,6.76993,7.08975,6.8731
"15438",6.87216,6.94557,7.02703,6.97224,8.04318,7.70249
"15439",7.5745,7.69269,7.74472,7.84103,7.77275,8.12734
"15440",9.29904,9.27781,8.60752,8.55923,9.55316,9.53052
"15441",10.6809,10.715,10.3888,10.7538,11.2006,11.4664
"15442",10.7555,10.77,10.2979,10.484,10.8705,11.2158
"15443",8.74926,9.77758,8.46634,9.49849,8.85271,8.93118
"15444",6.99079,7.08714,7.40286,7.26676,6.86626,6.73706
"15445",5.69562,6.10342,6.42957,6.49787,9.22945,9.62156
"15446",6.64888,6.60929,7.45462,7.15504,6.68771,6.65475
"15447",9.65984,9.69116,9.38562,9.73757,9.86903,9.81733
"15448",7.19322,7.20573,7.24134,7.19353,7.11726,7.01504
"15449",10.223,10.1314,10.0605,10.166,9.92703,9.52386
"15450",9.09834,9.49247,9.40552,9.88959,8.35051,9.4781
"15451",5.63278,5.5946,5.78067,5.90411,5.56828,5.28788
"15452",5.22434,5.38579,5.79826,5.51668,5.76444,5.93337
"15453",3.28103,3.63167,3.17535,3.48423,3.67559,3.59121
"15454",4.63985,4.60973,4.85598,4.67702,4.58716,4.62745
"15455",3.90861,3.82682,3.78359,4.18279,3.87087,3.37741
"15456",4.96245,4.98124,5.29269,5.03145,5.18915,4.97284
"15457",9.80741,9.845,9.50404,9.6176,9.62905,9.76677
"15458",5.92099,6.1776,6.49569,6.40256,5.89468,5.82442
"15459",6.6719,6.6804,7.48769,8.04423,8.17971,9.10059
"15460",8.38027,8.73312,8.50596,8.80428,8.0588,8.5321
"15461",11.2668,11.5082,11.2389,11.4361,10.157,10.6884
"15462",10.1121,9.98065,9.93861,9.55618,10.1347,9.95336
"15463",6.1886,6.35703,6.55632,6.63719,6.3485,5.84761
"15464",3.78324,3.84475,3.99701,3.8197,3.89101,3.91984
"15465",7.13152,7.08159,7.66791,7.67934,7.00721,7.5394
"15466",7.62639,7.7249,8.02239,7.74877,7.62333,7.40047
"15467",10.4038,10.4777,10.4841,9.29857,9.21534,9.4078
"15468",9.47,9.8779,10.1204,10.5445,9.53027,9.8501
"15469",7.74331,7.74146,8.03228,7.86986,7.68311,7.38145
"15470",6.50866,6.58126,6.73677,6.78692,6.27251,6.3285
"15471",8.26466,8.23228,8.35321,8.28895,8.22231,8.16382
"15472",10.6287,10.5341,11.2977,10.9518,11.587,11.4412
"15473",7.09883,7.24994,7.78275,7.53555,7.48706,7.27151
"15474",7.32877,7.42944,7.59964,7.54696,7.05069,6.89251
"15475",8.29521,8.44601,7.97866,7.72299,7.26365,7.31821
"15476",7.0896,7.10676,7.55493,7.72559,7.44056,7.49875
"15477",8.71894,8.76108,10.2573,9.81907,10.8009,10.8309
"15478",8.9337,9.08373,9.22555,9.57832,9.50711,9.30414
"15479",11.6149,11.7145,11.4096,10.8834,11.1792,10.9572
"15480",5.93747,5.89323,5.84008,6.073,9.63498,9.35919
"15481",10.2362,10.2773,10.0915,10.0974,10.6696,10.6178
"15482",9.46874,9.08216,9.65975,9.43446,10.2042,9.73867
"15483",9.15822,8.98606,8.94494,8.66776,9.43837,9.51034
"15484",10.2692,10.5403,11.2165,11.4792,11.4996,11.4892
"15485",10.7813,10.885,10.2272,10.1144,10.1417,10.399
"15486",8.77234,8.69526,7.9797,7.62838,7.95467,7.68504
"15487",7.98711,8.02134,6.984,6.32642,7.17818,6.47632
"15488",5.91096,5.61416,8.45224,7.33173,8.22084,8.32993
"15489",6.36693,6.65773,6.27617,6.79243,6.06531,6.55632
"15490",5.26807,5.28487,5.44131,5.66302,5.25202,5.81047
"15491",9.83251,9.89002,9.6205,9.69676,11.325,11.5279
"15492",7.40107,7.53361,7.46349,7.35739,7.08384,6.99986
"15493",5.31409,5.56932,5.42338,5.31489,4.80603,4.98526
"15494",8.92624,8.97191,8.36606,8.02597,8.32826,8.35463
"15495",7.58288,7.57396,7.31458,7.18407,7.21867,7.10994
"15496",10.2742,10.2679,9.78821,10.1244,9.92958,10.0414
"15497",7.21142,7.20359,7.4808,7.51505,7.08685,7.2703
"15498",9.14623,9.05392,8.38166,8.7109,8.77296,9.02378
"15499",6.91893,7.18125,7.45935,7.11543,7.48659,6.84067
"15500",10.3649,10.1683,9.13654,8.16677,9.34087,8.12284
"15501",3.4568,3.52363,4.20573,4.02972,3.66112,3.58302
"15502",5.50456,5.30423,5.64907,5.79196,5.48369,5.31676
"15503",4.95184,5.25805,5.25103,5.43062,5.13429,5.34753
"15504",4.58125,4.93015,5.37548,4.80683,8.6023,9.12124
"15505",11.6262,11.612,10.8738,11.1777,10.6454,10.912
"15506",9.46585,8.91804,7.27375,5.79408,7.78572,6.28604
"15507",9.69411,9.60198,9.00357,8.88497,8.74619,8.91326
"15508",5.82153,6.05986,6.63906,6.12462,11.0299,10.8031
"15509",7.48401,7.63784,7.34893,7.01799,7.23009,6.95356
"15510",10.2111,10.1768,9.95114,10.1265,9.57978,9.85736
"15511",7.64077,7.95852,8.1162,8.80605,8.71621,9.87083
"15512",13.6309,13.6373,13.6502,13.6579,13.2964,13.4421
"15513",10.1216,9.95315,8.89544,8.24941,9.47694,9.06896
"15514",5.77935,5.80109,5.95321,5.94266,5.83185,5.74723
"15515",7.25699,7.13144,7.31669,7.29674,6.92802,6.8237
"15516",4.94662,5.20348,5.18743,5.51333,4.87021,4.76648
"15517",10.3471,10.3878,10.5106,9.11733,11.2393,11.0956
"15518",6.66102,6.42677,6.36704,6.40228,6.16859,6.08819
"15519",4.65349,4.54543,5.18076,5.01385,4.47929,4.32094
"15520",7.09938,6.88582,7.24834,6.96475,6.58637,6.4564
"15521",5.96198,5.96685,5.9402,5.74429,5.59596,5.90909
"15522",7.22472,7.40494,7.11683,7.50821,6.94945,6.68559
"15523",6.59461,6.42822,6.46014,6.3542,6.30087,6.38741
"15524",4.73614,4.78809,4.78277,4.76803,4.84162,4.51314
"15525",10.9658,10.9037,11.0915,10.6332,11.1944,11.0444
"15526",12.5054,12.5703,12.6202,12.554,12.8354,12.9914
"15527",7.57261,7.7267,8.68365,9.39586,8.71906,9.19091
"15528",7.7,7.61771,7.04494,7.51496,7.56594,7.81994
"15529",8.57242,8.83612,9.0515,10.2382,9.97728,10.4196
"15530",5.41822,5.67971,5.7226,5.66967,5.42954,5.27133
"15531",6.25875,6.42141,6.48204,6.37066,8.67625,8.533
"15532",6.08141,6.38604,6.53672,6.30372,7.14948,7.38878
"15533",11.5674,11.6068,10.9573,10.7572,11.2798,11.2475
"15534",6.12247,6.21486,6.78965,6.66831,6.04328,5.99487
"15535",6.83291,6.8219,7.20215,7.11645,6.95791,7.11045
"15536",6.25595,6.38663,6.79345,6.37966,6.27611,6.06592
"15537",8.47587,8.39144,8.54336,8.59857,9.16818,9.08411
"15538",8.31751,8.34381,8.16179,8.4642,9.01751,9.04624
"15539",11.8802,11.9936,11.4923,10.9707,11.4887,11.5372
"15540",10.7865,10.9561,10.4865,10.9165,10.8507,11.0464
"15541",6.36379,6.50663,6.9353,6.64659,6.37612,6.07785
"15542",7.77721,7.88709,8.19054,8.01749,7.66278,7.44651
"15543",9.26774,9.21056,9.55172,9.57317,10.0853,10.1669
"15544",7.24658,7.33683,7.39401,7.28633,7.18859,7.26123
"15545",8.95905,8.94252,8.96524,8.96531,9.19504,9.03443
"15546",6.68902,7.03507,7.52526,7.15869,7.04308,6.84298
"15547",8.3185,8.26938,8.44557,8.66635,9.45381,9.33444
"15548",12.0261,11.9855,11.8309,11.6702,11.3202,11.6149
"15549",7.94067,7.94324,8.31426,8.28228,8.04167,7.98457
"15550",7.22005,7.19408,7.37965,7.1588,6.7181,6.67881
"15551",8.56696,8.55807,8.53629,8.56116,8.85404,8.73762
"15552",9.16863,9.13025,9.25642,9.09554,8.94864,8.88441
"15553",9.70778,9.60441,9.76812,9.64672,10.0687,10.6555
"15554",9.12142,9.09642,9.28453,9.54353,9.31234,9.74548
"15555",9.49921,9.4412,9.17458,8.83053,8.53931,8.46695
"15556",6.25134,6.40056,6.64253,6.47411,6.58863,6.05389
"15557",6.84028,7.23669,7.26991,7.42081,6.95209,6.77245
"15558",8.96784,9.01137,9.24491,9.45445,9.11657,9.25446
"15559",12.4864,12.5892,12.4811,12.1773,12.0074,11.9905
"15560",7.31766,7.30997,7.1689,7.36244,7.58023,7.77726
"15561",7.00866,6.91162,6.62511,6.53315,7.48111,7.5176
"15562",6.86763,6.84777,7.21016,7.31232,7.65792,7.73022
"15563",7.50042,7.15656,7.1844,6.88486,7.35144,7.46068
"15564",8.46457,8.40974,8.26331,8.13677,8.29427,8.22804
"15565",9.3929,9.32155,9.47976,9.76279,9.51472,9.73517
"15566",6.19829,6.2383,6.53866,6.37735,5.90304,6.03856
"15567",12.8641,12.8431,12.8231,12.9448,12.9549,13.1765
"15568",8.64788,8.77153,8.9171,8.83858,8.78044,8.54721
"15569",8.11074,8.34857,8.46302,8.41249,8.14553,7.87829
"15570",10.8423,11.9076,11.9056,12.777,11.7412,12.5535
"15571",10.2333,10.0385,9.76239,9.68722,10.2883,10.3323
"15572",5.75774,5.69595,6.15239,5.85876,5.78355,5.34656
"15573",4.73757,5.08248,4.88383,5.27782,4.84197,4.30972
"15574",6.78253,6.79299,7.15281,7.07239,6.69349,6.38534
"15575",5.89273,5.82663,5.84232,5.80616,5.42435,5.37525
"15576",8.35809,8.1514,8.11016,8.15838,8.6587,8.65199
"15577",5.77854,5.90519,6.07344,6.19088,5.48184,5.63043
"15578",6.99271,7.11767,7.07084,7.25682,7.20826,7.11691
"15579",8.65616,8.53174,8.80566,8.66662,10.4465,10.4989
"15580",6.87032,6.70701,6.9562,6.85742,8.98801,8.97839
"15581",7.52293,7.44563,7.65803,7.70738,8.2508,8.54349
"15582",6.37047,6.56193,6.4249,6.4806,6.49845,6.76917
"15583",9.54838,9.6652,9.21839,9.17985,9.10281,9.20898
"15584",6.79917,7.08866,7.11097,7.46116,8.42233,8.84704
"15585",7.72956,7.91859,7.80399,7.95149,7.60832,7.58492
"15586",10.3325,10.4059,10.428,10.1033,10.3562,10.4763
"15587",7.33962,7.50463,7.69912,7.8386,7.18798,7.09206
"15588",10.5519,10.4768,10.6192,9.81648,10.254,10.4326
"15589",9.51072,9.45018,9.12514,9.06782,9.83041,10.1498
"15590",11.0795,11.1667,11.167,11.353,11.0396,11.064
"15591",7.07809,7.2793,7.28622,7.18416,7.10762,6.98152
"15592",7.77501,7.83875,8.17455,8.04196,8.23427,8.17836
"15593",6.05729,5.97937,6.25337,6.16172,5.96995,5.73785
"15594",8.95082,8.85037,8.34773,9.32251,9.05145,9.56717
"15595",9.76743,9.93536,9.51545,9.94046,9.48345,9.59809
"15596",8.47998,8.65892,8.19521,8.69458,8.38186,7.92951
"15597",8.11,7.83096,6.93919,6.74915,7.32734,7.32433
"15598",10.5473,10.5937,10.6145,10.4137,11.059,10.6401
"15599",5.7169,5.38624,5.51142,5.61428,5.55694,5.60221
"15600",8.77179,8.49869,7.15878,7.16386,8.47867,8.65359
"15601",9.31113,9.02632,9.11581,8.80335,9.20071,8.98565
"15602",11.4243,11.4801,11.6842,11.5458,11.7742,12.0422
"15603",10.7262,10.6137,10.0531,9.55171,11.9389,11.4762
"15604",5.36194,5.51368,5.5123,5.38352,5.37179,5.47766
"15605",9.17755,9.44321,9.01865,8.64807,9.55318,9.37836
"15606",4.81578,5.34631,4.99231,5.14132,4.87762,5.31237
"15607",7.9308,8.13324,7.8793,7.90794,7.79858,8.79273
"15608",9.15926,9.71423,10.0574,9.56007,9.25866,9.82534
"15609",10.181,10.6696,10.9885,11.3849,10.8135,10.7661
"15610",6.18511,6.01261,6.32979,6.22611,5.87317,5.88342
"15611",5.27473,5.33212,5.32106,5.35202,5.07429,5.49327
"15612",5.55505,5.26441,5.51701,5.40198,4.89925,4.93137
"15613",9.14501,8.70485,6.24201,4.96274,10.0432,9.03122
"15614",4.6193,4.51742,4.7168,4.74835,5.12769,4.47918
"15615",9.20056,9.27067,8.96388,8.73915,9.54599,9.21094
"15616",11.1416,11.2522,11.0006,11.0012,10.7649,11.0617
"15617",10.5813,10.579,10.1055,10.3045,10.1133,10.1974
"15618",11.6501,11.7745,11.4675,11.7109,11.5155,11.6557
"15619",7.55509,7.69553,8.02753,7.45329,7.20442,7.42448
"15620",6.0706,5.77937,5.99542,5.86848,5.41222,5.39941
"15621",9.71084,9.36242,9.57768,9.22903,8.90638,8.79286
"15622",8.81935,8.56054,10.5611,8.11335,7.39691,7.49553
"15623",9.51577,9.37598,8.73712,8.61148,9.08664,9.28358
"15624",6.2795,6.13636,6.51533,6.38005,6.13101,6.03111
"15625",5.17298,4.87243,5.6541,5.62764,5.48122,5.99275
"15626",4.90564,4.9813,4.98855,4.99533,5.0021,4.90425
"15627",4.72934,5.16011,5.27758,5.22149,4.73708,4.62011
"15628",5.94169,6.01386,6.02776,6.20664,5.65482,5.88113
"15629",8.99006,8.83616,8.66994,8.58629,9.84803,9.86819
"15630",8.39023,8.30438,8.21431,8.96031,9.86032,9.89086
"15631",4.74645,4.93053,5.13419,5.01764,6.21198,5.35162
"15632",7.88333,7.6477,7.82659,8.04342,9.01014,8.72444
"15633",10.9409,10.965,11.0852,11.1292,10.9701,10.7068
"15634",7.55704,7.69518,8.41152,8.29185,8.32837,8.8131
"15635",9.66734,10.3283,10.3553,10.0649,10.4779,10.178
"15636",9.32001,9.21741,9.22467,9.37681,9.20026,9.3046
"15637",5.08597,5.16703,5.35341,5.35971,4.90697,4.87203
"15638",5.84805,6.01214,5.71914,6.15875,6.81489,7.69934
"15639",8.68337,8.54928,7.952,7.72589,7.92087,8.31262
"15640",10.1348,10.0766,9.91657,9.95061,9.44914,9.45756
"15641",8.88047,8.54169,8.37413,8.45631,8.39399,8.63526
"15642",5.19072,5.47309,5.39923,5.33202,5.27781,5.11474
"15643",4.57422,4.72386,4.99118,5.00523,4.19349,4.61602
"15644",5.14566,5.2274,5.55929,5.43971,5.30962,4.71047
"15645",10.7521,10.4932,10.0228,9.63828,9.66276,10.229
"15646",7.29042,6.83517,8.03705,7.8647,5.49264,5.47383
"15647",8.79897,8.49285,8.01853,7.65344,8.27088,8.18183
"15648",7.58941,6.97058,6.35588,5.89251,6.86476,6.3039
"15649",7.2134,7.06636,6.85622,6.48016,6.6699,6.51861
"15650",5.19677,5.4237,5.57099,5.26486,6.72047,7.04428
"15651",12.0419,11.8793,10.4361,9.5258,12.0711,11.4444
"15652",7.77222,7.76555,7.54003,8.0569,7.68041,8.28631
"15653",8.56231,8.3452,7.51611,6.57207,8.22547,7.97278
"15654",9.85789,9.85508,9.548,9.50645,9.78119,10.0909
"15655",5.37268,5.46634,5.49716,5.677,5.35161,5.14619
"15656",5.72084,5.96528,6.11361,5.91658,5.84388,5.72853
"15657",4.59772,4.64154,4.88641,4.54943,5.19579,5.22901
"15658",10.6331,10.4708,9.86694,9.62233,10.1614,10.1214
"15659",9.56074,9.43168,9.00089,8.58,9.05858,9.12428
"15660",4.86308,5.09175,5.14468,5.11243,5.19148,5.39523
"15661",5.47379,5.52062,5.64506,5.57288,5.44199,5.24404
"15662",7.49802,7.6092,7.71448,7.88902,7.65556,7.74817
"15663",10.1671,9.82167,9.45535,9.44382,9.94825,10.1041
"15664",9.26743,9.00277,9.81767,9.14003,9.38769,9.13587
"15665",8.8064,8.55818,8.82346,9.07599,8.88781,9.07518
"15666",10.9887,11.2326,11.4542,11.2955,11.2927,11.4599
"15667",6.29943,6.32258,6.41179,6.18719,6.70152,6.18645
"15668",7.35042,7.28007,6.73113,6.71917,6.72907,7.87241
"15669",5.31723,5.09246,5.74019,5.63532,4.99887,4.81336
"15670",10.1859,10.0808,9.45384,9.41815,9.79692,9.86723
"15671",5.2647,5.16939,5.10389,5.08234,5.30101,5.07205
"15672",7.37064,6.9052,8.04788,6.56873,9.51855,9.18933
"15673",7.56811,7.71251,7.73625,7.99472,8.84878,8.99958
